round,question,country,value,iso_alpha2,wals_code,wals_name,auto,distance,same_country,in_wals_country
6,Q2OTHER,34,RUFUMBIRA,UG,kin,Kinyarwanda,1,0,1,0
6,Q2OTHER,34,RUNGUNGU,UG,lda,Luganda,1,2,1,1
6,Q2OTHER,34,RUNGUNGU,UG,nko,Nkore-Kiga,1,2,1,1
6,Q2OTHER,34,RUNGUNGU,UG,rny,Runyankore,1,2,1,1
6,Q2OTHER,34,RUNGUNGU,UG,rru,Runyoro-Rutooro,1,2,1,1
6,Q2OTHER,34,RUNGUNGU,UG,tal,Talinga,1,2,1,1
6,Q2OTHER,34,RUNYARWANDA,UG,kin,Kinyarwanda,1,0,1,0
6,Q2OTHER,34,RURULI,UG,lda,Luganda,1,2,1,1
6,Q2OTHER,34,RURULI,UG,nko,Nkore-Kiga,1,2,1,1
6,Q2OTHER,34,RURULI,UG,rny,Runyankore,1,2,1,1
6,Q2OTHER,34,RURULI,UG,rru,Runyoro-Rutooro,1,2,1,1
6,Q2OTHER,34,RURULI,UG,tal,Talinga,1,2,1,1
6,Q2OTHER,34,RUSONGORA,UG,lda,Luganda,1,2,1,1
6,Q2OTHER,34,RUSONGORA,UG,nko,Nkore-Kiga,1,2,1,1
6,Q2OTHER,34,RUSONGORA,UG,rny,Runyankore,1,2,1,1
6,Q2OTHER,34,RUSONGORA,UG,rru,Runyoro-Rutooro,1,2,1,1
6,Q2OTHER,34,RUSONGORA,UG,tal,Talinga,1,2,1,1
6,Q2OTHER,35,chikunda,ZM,cic,Chichewa,1,2,0,1
6,Q2OTHER,35,chikunda,ZM,nse,Nsenga,1,2,0,1
6,Q2OTHER,35,chiyamba,ZM,,,,,,
6,Q2OTHER,35,lambia,ZM,,,,,,
6,Q2OTHER,35,luchazi,ZM,luc,Lucazi,1,0,1,0
6,Q2OTHER,35,mikundu,ZM,,,,,,
6,Q2OTHER,35,ndebele,ZM,klz,Kalanga,1,2,1,0
6,Q2OTHER,35,ndebele,ZM,krg,Karanga,1,2,1,0
6,Q2OTHER,35,ndebele,ZM,shn,Shona,1,2,1,0
6,Q2OTHER,35,nswaka,ZM,,,,,,
6,Q2OTHER,35,sala,ZM,ila,Ila,1,2,1,1
6,Q2OTHER,35,sala,ZM,lmb,Lamba,1,2,1,1
6,Q2OTHER,35,sala,ZM,mmw,Mambwe,1,2,1,1
6,Q2OTHER,35,sala,ZM,toz,Tonga (in Zambia),1,2,1,1
6,Q2OTHER,35,swahili,ZM,,,,,,
6,Q2OTHER,36,BOCHA,ZW,klz,Kalanga,1,2,1,1
6,Q2OTHER,36,BOCHA,ZW,krg,Karanga,1,2,1,1
6,Q2OTHER,36,BOCHA,ZW,shn,Shona,1,2,1,1
6,Q2OTHER,36,BUJA,ZW,,,,,,
6,Q2OTHER,36,CHEWA,ZW,,,,,,
6,Q2OTHER,36,CHITOKO,ZW,,,,,,
6,Q2OTHER,36,DUMBE,ZW,,,,,,
6,Q2OTHER,36,LOZWI,ZW,,,,,,
6,Q2OTHER,36,MAUNGWE,ZW,,,,,,
6,Q2OTHER,36,MDOMBE,ZW,,,,,,
6,Q2OTHER,36,MUSHANGWE,ZW,,,,,,
6,Q2OTHER,36,NAMBYA,ZW,klz,Kalanga,1,1,1,1
6,Q2OTHER,36,NLEYA ZAMBIA,ZW,,,,,,
6,Q2OTHER,36,NYANJA,ZW,cic,Chichewa,1,0,1,1
6,Q2OTHER,36,SHANGANI,ZW,tsn,Tsonga,1,0,1,0
6,Q2OTHER,36,SIDOMBE,ZW,,,,,,
6,Q2OTHER,36,SUTHU,ZW,,,,,,
6,Q2OTHER,36,TSENGA,ZW,,,,,,
