iso_code,wals_code,iso_code_to,distance
fah,buw,bum,2
fah,cga,old,2
fah,cic,nya,2
fah,cil,lua,2
fah,com,swb,2
fah,dbd,dav,2
fah,deg,deg,2
fah,dma,dma,2
fah,dng,diz,2
fah,dok,ngc,2
fah,dua,dua,2
fah,duk,dud,2
fah,ebi,igb,2
fah,efi,efi,2
fah,egn,enn,2
fah,eja,etu,2
fah,eko,eko,2
fah,eny,gey,2
fah,ets,ets,2
fah,ewo,ewo,2
fah,fef,fmp,2
fah,fio,kng,2
fah,fye,pym,2
fah,gad,ged,2
fah,gho,aaa,2
fah,gok,gkn,2
fah,gun,yas,2
fah,gus,guz,2
fah,gwa,gbr,2
fah,gwo,kcg,2
fah,heh,heh,2
fah,hem,hem,2
fah,her,her,2
fah,hnd,hke,2
fah,hol,hoo,2
fah,hya,hay,2
fah,ibi,ibb,2
fah,ido,idu,2
fah,ifm,ifm,2
fah,igb,ibo,2
fah,ige,ige,2
fah,ila,ilb,2
fah,ise,its,2
fah,iso,iso,2
fah,izi,izz,2
fah,jar,izr,2
fah,juk,jbu,2
fah,kan,ogo,2
fah,kba,kam,2
fah,kga,zga,2
fah,kgm,kdm,2
fah,kgr,kki,2
fah,kik,kik,2
fah,kil,lub,2
fah,kin,kin,2
fah,klz,kck,2
fah,kmi,kcu,2
fah,koh,bcs,2
fah,kon,kng,2
fah,kou,bkm,2
fah,kpa,kpk,2
fah,krg,sna,2
fah,kte,kcv,2
fah,kwn,kwn,2
fah,kwy,kwy,2
fah,kyg,ken,2
fah,kyo,kny,2
fah,lbu,lun,2
fah,lda,lug,2
fah,ldo,bdu,2
fah,leb,agh,2
fah,leg,lea,2
fah,lgi,lag,2
fah,lin,lin,2
fah,lmb,lam,2
fah,lns,lns,2
fah,loz,loz,2
fah,luc,lch,2
fah,luv,lue,2
fah,luy,bxk,2
fah,luy,ida,2
fah,luy,lkb,2
fah,luy,lko,2
fah,luy,lks,2
fah,luy,lri,2
fah,luy,lrm,2
fah,luy,lsm,2
fah,luy,lto,2
fah,luy,lts,2
fah,luy,lwg,2
fah,luy,nle,2
fah,luy,nyd,2
fah,luy,rag,2
fah,mbe,mdt,2
fah,mbi,baw,2
fah,mbl,mdq,2
fah,mbz,mtk,2
fah,mdw,mdw,2
fah,mdz,mda,2
fah,mgk,mhk,2
fah,mgo,lol,2
fah,mhu,lnb,2
fah,mit,zmq,2
fah,mkd,kde,2
fah,mkq,nge,2
fah,mkz,mcp,2
fah,mla,mcu,2
fah,mmw,mgr,2
fah,mpo,mye,2
fah,mtb,mgw,2
fah,mua,xsq,2
fah,mud,mnf,2
fah,mwe,mwe,2
fah,nbe,ngc,2
fah,nbo,now,2
fah,ndb,nbl,2
fah,nde,nnb,2
fah,ndo,ndo,2
fah,ndu,nmd,2
fah,nge,nge,2
fah,ngo,ngo,2
fah,nke,isi,2
fah,nko,cgg,2
fah,nng,nyj,2
fah,non,nhu,2
fah,nse,nse,2
fah,nto,nto,2
fah,nup,nup,2
fah,nyh,nih,2
fah,nym,nym,2
fah,obg,ogu,2
fah,obo,ann,2
fah,ogb,ogb,2
fah,oku,oku,2
fah,ora,ema,2
fah,png,pbr,2
fah,pog,poy,2
fah,pre,asa,2
fah,rga,rng,2
fah,rim,rim,2
fah,rnd,run,2
fah,rny,nyn,2
fah,rru,nyo,2
fah,sen,seh,2
fah,ses,sot,2
fah,sge,sop,2
fah,sgl,szg,2
fah,sgu,snq,2
fah,shm,ksb,2
fah,shn,sna,2
fah,skm,suk,2
fah,sku,sub,2
fah,stn,nso,2
fah,sub,sbs,2
fah,swa,swh,2
fah,swt,ssw,2
fah,tal,tlj,2
fah,tbw,tap,2
fah,tet,tll,2
fah,tgo,tsv,2
fah,tik,tik,2
fah,tiv,tiv,2
fah,tki,bag,2
fah,tks,kkw,2
fah,tnn,tvu,2
fah,tok,yer,2
fah,toz,toi,2
fah,tsn,tso,2
fah,tsw,tsn,2
fah,umb,umb,2
fah,urh,urh,2
fah,ven,ven,2
fah,vif,vif,2
fah,xho,xho,2
fah,yak,yaf,2
fah,yao,yao,2
fah,yba,yam,2
fah,yem,ybb,2
fah,yey,yey,2
fah,yns,yns,2
fah,yor,yor,2
fah,zno,zul,2
fah,zso,zul,2
fah,zul,zul,2
fai,mpt,mpt,1
fai,tif,tif,1
fai,tlf,tlf,1
faj,amx,imi,2
fak,agh,agq,2
fak,aka,axk,2
fak,bab,bav,2
fak,baf,bfd,2
fak,bas,bas,2
fak,bbl,bvx,2
fak,bdu,buu,2
fak,bee,beq,2
fak,bem,bem,2
fak,bfi,ksf,2
fak,bga,bng,2
fak,bia,bip,2
fak,bkn,bdu,2
fak,bku,bri,2
fak,blu,lua,2
fak,bmn,bax,2
fak,bnk,abb,2
fak,bob,bni,2
fak,bol,bli,2
fak,bsh,buf,2
fak,bub,bvb,2
fak,buj,nmg,2
fak,buk,bxk,2
fak,buw,bum,2
fak,cga,old,2
fak,cic,nya,2
fak,cil,lua,2
fak,com,swb,2
fak,dbd,dav,2
fak,dma,dma,2
fak,dng,diz,2
fak,dok,ngc,2
fak,dua,dua,2
fak,eja,etu,2
fak,eko,eko,2
fak,eny,gey,2
fak,ewo,ewo,2
fak,fef,fmp,2
fak,fio,kng,2
fak,gun,yas,2
fak,gus,guz,2
fak,heh,heh,2
fak,hem,hem,2
fak,her,her,2
fak,hnd,hke,2
fak,hol,hoo,2
fak,hya,hay,2
fak,ifm,ifm,2
fak,ila,ilb,2
fak,kba,kam,2
fak,kga,zga,2
fak,kgr,kki,2
fak,kik,kik,2
fak,kil,lub,2
fak,kin,kin,2
fak,klz,kck,2
fak,kmi,kcu,2
fak,kon,kng,2
fak,kou,bkm,2
fak,krg,sna,2
fak,kte,kcv,2
fak,kwn,kwn,2
fak,kwy,kwy,2
fak,kyg,ken,2
fak,kyo,kny,2
fak,lbu,lun,2
fak,lda,lug,2
fak,ldo,bdu,2
fak,leb,agh,2
fak,leg,lea,2
fak,lgi,lag,2
fak,lin,lin,2
fak,lmb,lam,2
fak,lns,lns,2
fak,loz,loz,2
fak,luc,lch,2
fak,luv,lue,2
fak,luy,bxk,2
fak,luy,ida,2
fak,luy,lkb,2
fak,luy,lko,2
fak,luy,lks,2
fak,luy,lri,2
fak,luy,lrm,2
fak,luy,lsm,2
fak,luy,lto,2
fak,luy,lts,2
fak,luy,lwg,2
fak,luy,nle,2
fak,luy,nyd,2
fak,luy,rag,2
fak,mbe,mdt,2
fak,mbi,baw,2
fak,mbl,mdq,2
fak,mbz,mtk,2
fak,mdw,mdw,2
fak,mgk,mhk,2
fak,mgo,lol,2
fak,mhu,lnb,2
fak,mit,zmq,2
fak,mkd,kde,2
fak,mkq,nge,2
fak,mkz,mcp,2
fak,mmw,mgr,2
fak,mpo,mye,2
fak,mtb,mgw,2
fak,mua,xsq,2
fak,mud,mnf,2
fak,mwe,mwe,2
fak,nbe,ngc,2
fak,nbo,now,2
fak,ndb,nbl,2
fak,nde,nnb,2
fak,ndo,ndo,2
fak,ndu,nmd,2
fak,nge,nge,2
fak,ngo,ngo,2
fak,nke,isi,2
fak,nko,cgg,2
fak,nng,nyj,2
fak,non,nhu,2
fak,nse,nse,2
fak,nto,nto,2
fak,nyh,nih,2
fak,nym,nym,2
fak,oku,oku,2
fak,png,pbr,2
fak,pog,poy,2
fak,pre,asa,2
fak,rga,rng,2
fak,rim,rim,2
fak,rnd,run,2
fak,rny,nyn,2
fak,rru,nyo,2
fak,sen,seh,2
fak,ses,sot,2
fak,sge,sop,2
fak,sgl,szg,2
fak,sgu,snq,2
fak,shm,ksb,2
fak,shn,sna,2
fak,skm,suk,2
fak,sku,sub,2
fak,stn,nso,2
fak,sub,sbs,2
fak,swa,swh,2
fak,swt,ssw,2
fak,tal,tlj,2
fak,tbw,tap,2
fak,tet,tll,2
fak,tgo,tsv,2
fak,tik,tik,2
fak,tiv,tiv,2
fak,tki,bag,2
fak,tks,kkw,2
fak,tnn,tvu,2
fak,toz,toi,2
fak,tsn,tso,2
fak,tsw,tsn,2
fak,umb,umb,2
fak,ven,ven,2
fak,vif,vif,2
fak,xho,xho,2
fak,yak,yaf,2
fak,yao,yao,2
fak,yba,yam,2
fak,yem,ybb,2
fak,yey,yey,2
fak,yns,yns,2
fak,zno,zul,2
fak,zso,zul,2
fak,zul,zul,2
fal,day,dai,2
fal,doy,dow,2
fal,gir,glj,2
fal,klk,xuo,2
fal,ksp,kia,2
fal,lua,nie,2
fal,mbm,mdd,2
fal,mdg,mua,2
fal,mmi,mcs,2
fal,mum,mzm,2
fal,sle,ndi,2
fal,tpr,tui,2
fal,ygd,dur,2
fam,mla,mcu,2
fan,bas,bas,2
fan,bfi,ksf,2
fan,bga,bng,2
fan,bkn,bdu,2
fan,bku,bri,2
fan,bnk,abb,2
fan,bub,bvb,2
fan,buj,nmg,2
fan,buw,bum,2
fan,dua,dua,2
fan,ewo,ewo,2
fan,gun,yas,2
fan,ldo,bdu,2
fan,mkz,mcp,2
fan,tki,bag,2
fan,tnn,tvu,2
fao,far,fao,0
fap,plr,fap,0
far,kwa,kwd,1
far,lau,llu,1
far,toq,mlu,1
fau,kkr,kiy,1
fax,glc,glg,1
fax,por,por,1
fay,dri,prs,2
fay,lur,lrc,2
fay,prs,pes,2
fay,taj,tgk,2
fay,tmu,ttt,2
faz,vaf,vaf,1
fbl,bkl,bcl,2
fcs,lsq,fcs,0
fer,ndg,ndz,2
ffi,abv,abz,3
ffi,adg,adn,3
ffi,aga,agd,3
ffi,ahu,ahh,3
ffi,ame,aey,3
ffi,amx,imi,3
ffi,ant,agm,3
ffi,ape,apz,3
ffi,ard,jbj,3
ffi,asm,tml,3
ffi,auy,auy,3
ffi,awa,awb,3
ffi,awi,awi,3
ffi,baa,bbb,3
ffi,bau,bbd,3
ffi,bdw,bdw,3
ffi,beb,bef,3
ffi,bin,bhg,3
ffi,bmr,bmu,3
ffi,bnm,bjr,3
ffi,boa,kvg,3
ffi,bon,bpu,3
ffi,bry,byr,3
ffi,cve,cjv,3
ffi,dad,mps,3
ffi,dag,dgz,3
ffi,dni,dni,3
ffi,dun,duc,3
ffi,edo,etr,3
ffi,eip,eip,3
ffi,eka,ekg,3
ffi,ena,enq,3
ffi,fas,faa,3
ffi,foe,foi,3
ffi,for,for,3
ffi,gah,gah,3
ffi,gds,gaj,3
ffi,gln,gvf,3
ffi,gog,ggw,3
ffi,grs,gyb,3
ffi,guh,ghs,3
ffi,ham,hmt,3
ffi,hua,ygr,3
ffi,iha,ihp,3
ffi,ina,szp,3
ffi,kae,tbd,3
ffi,kak,kbq,3
ffi,kat,kmg,3
ffi,kew,kjs,3
ffi,kgl,ubu,3
ffi,kim,kig,3
ffi,kiu,kvd,3
ffi,kiw,kjd,3
ffi,kll,bco,3
ffi,kln,kvw,3
ffi,klq,kmh,3
ffi,kmb,tyn,3
ffi,kmn,kue,3
ffi,kmo,kpx,3
ffi,kmp,kup,3
ffi,kmr,kgq,3
ffi,kob,kpw,3
ffi,koi,kbk,3
ffi,krf,kpr,3
ffi,krw,khe,3
ffi,kta,kqi,3
ffi,kti,yon,3
ffi,ktn,xte,3
ffi,kyk,kyc,3
ffi,mav,mbw,3
ffi,mey,mcr,3
ffi,mgi,mgu,3
ffi,mkj,mkz,3
ffi,mni,mnz,3
ffi,mom,mso,3
ffi,mpt,mpt,3
ffi,mrd,mrz,3
ffi,mri,mok,3
ffi,mug,mlp,3
ffi,nab,naf,3
ffi,nmd,smq,3
ffi,nnd,anh,3
ffi,nnk,nnk,3
ffi,oks,opm,3
ffi,omi,aom,3
ffi,ono,ons,3
ffi,orl,oro,3
ffi,oro,okv,3
ffi,paw,pwa,3
ffi,pdp,ppo,3
ffi,pis,psa,3
ffi,ria,ran,3
ffi,rum,klq,3
ffi,rwa,rwo,3
ffi,sia,snp,3
ffi,slp,spl,3
ffi,sro,ssd,3
ffi,sue,sue,3
ffi,suk,sui,3
ffi,syu,sll,3
ffi,tau,tya,3
ffi,tba,sst,3
ffi,tgp,swt,3
ffi,tif,tif,3
ffi,tlf,tlf,3
ffi,tmg,tcg,3
ffi,toa,tqo,3
ffi,trr,tbg,3
ffi,una,mtg,3
ffi,usa,wnu,3
ffi,usr,usa,3
ffi,wah,whg,3
ffi,wbn,wms,3
ffi,wer,wer,3
ffi,wnt,wnc,3
ffi,woi,woi,3
ffi,wsk,wsk,3
ffi,yal,kkl,3
ffi,yar,yrb,3
ffi,ygr,ygr,3
ffi,yli,yli,3
ffi,yqy,jaq,3
ffi,zim,zik,3
ffm,fum,ffm,0
fgr,bag,bmi,1
fgr,brz,bvq,1
fgr,gul,glu,1
fgr,ken,kyq,1
fgr,mby,myb,1
fgr,mgq,mge,1
fgr,ngm,sba,1
fia,nob,fia,0
fie,ron,cla,2
fij,fij,fij,0
fij,ndr,fij,0
fil,tag,tgl,1
fin,fin,fin,0
fip,bem,bem,2
fip,ila,ilb,2
fip,lmb,lam,2
fip,mmw,mgr,2
fip,nyh,nih,2
fip,tbw,tap,2
fip,toz,toi,2
fir,gwo,kcg,1
fir,jar,izr,1
fit,est,ekk,1
fit,est,vro,1
fit,fin,fin,1
fit,izh,izh,1
fit,krl,krl,1
fit,liv,liv,1
fit,vep,vep,1
fit,vot,vot,1
fiw,foe,foi,1
fkk,ban,bcw,1
fkv,est,ekk,1
fkv,est,vro,1
fkv,fin,fin,1
fkv,izh,izh,1
fkv,krl,krl,1
fkv,liv,liv,1
fkv,vep,vep,1
fkv,vot,vot,1
fla,kls,fla,0
flh,dou,tds,2
flh,iau,tmu,2
flh,kkr,kiy,2
flh,obk,afz,2
flh,skr,tty,2
fli,gud,gde,1
fll,day,dai,2
fll,doy,dow,2
fll,gir,glj,2
fll,klk,xuo,2
fll,ksp,kia,2
fll,lua,nie,2
fll,mbm,mdd,2
fll,mdg,mua,2
fll,mmi,mcs,2
fll,mum,mzm,2
fll,sle,ndi,2
fll,tpr,tui,2
fll,ygd,dur,2
fln,abn,ard,2
fln,adn,adt,2
fln,agt,lnj,2
fln,aly,aly,2
fln,amp,aer,2
fln,arr,are,2
fln,awe,are,2
fln,bca,bdy,2
fln,bdm,bia,2
fln,bii,bzr,2
fln,bnj,bdy,2
fln,bnl,bjb,2
fln,bnr,nbj,2
fln,bwa,bdy,2
fln,bxj,bxj,2
fln,byu,bdy,2
fln,dhb,bjy,2
fln,dhl,dhl,2
fln,dhr,dhr,2
fln,dhu,dhu,2
fln,dhw,tbh,2
fln,diy,dif,2
fln,dja,dyy,2
fln,djm,djr,2
fln,djn,dji,2
fln,djr,ddj,2
fln,dyi,dbl,2
fln,ggd,ggd,2
fln,ggu,gnr,2
fln,gid,bdy,2
fln,gji,gue,2
fln,glp,dhg,2
fln,gml,kld,2
fln,gmt,gnn,2
fln,gny,gyy,2
fln,guf,guf,2
fln,gug,ktd,2
fln,gum,kgs,2
fln,guu,kky,2
fln,inn,ynd,2
fln,kgu,ktg,2
fln,kjn,kjn,2
fln,kly,mwp,2
fln,knc,uwa,2
fln,krj,gbd,2
fln,kuu,kuy,2
fln,kya,gvn,2
fln,kyt,gbb,2
fln,lla,lby,2
fln,lnj,lnj,2
fln,lrd,lbz,2
fln,mdb,dmw,2
fln,mnj,mpj,2
fln,mny,zmc,2
fln,mrj,nju,2
fln,mrt,vma,2
fln,mrw,zmu,2
fln,mwa,mpj,2
fln,ngi,wyb,2
fln,ngj,nju,2
fln,ngr,nay,2
fln,ngw,nxn,2
fln,ngy,nbj,2
fln,nju,nys,2
fln,nlr,nrk,2
fln,nlu,nrl,2
fln,nly,nly,2
fln,ntj,ntj,2
fln,nya,nyt,2
fln,nyr,nna,2
fln,pak,pkn,2
fln,pin,piu,2
fln,pit,pjt,2
fln,pkn,drl,2
fln,pny,pnw,2
fln,ppi,pit,2
fln,rit,rit,2
fln,thp,typ,2
fln,thy,thd,2
fln,uhi,urf,2
fln,ump,ump,2
fln,vka,vka,2
fln,wan,xwk,2
fln,wat,wbv,2
fln,wbt,wbt,2
fln,wgg,wgg,2
fln,wgu,wrg,2
fln,wir,wgu,2
fln,wkw,wkw,2
fln,wlm,wmt,2
fln,wlw,wrb,2
fln,wmu,wim,2
fln,wn,wig,2
fln,wrg,wgy,2
fln,wrl,wbp,2
fln,wru,wrm,2
fln,yid,yii,2
fln,yin,yij,2
fln,yir,yyr,2
fln,ylb,mpj,2
fln,ylr,ylr,2
fln,yng,yia,2
fln,ynk,kdd,2
fln,yny,jao,2
fln,yuw,kld,2
flr,buk,bxk,2
flr,gus,guz,2
flr,hnd,hke,2
flr,hya,hay,2
flr,kin,kin,2
flr,lda,lug,2
flr,luy,bxk,2
flr,luy,ida,2
flr,luy,lkb,2
flr,luy,lko,2
flr,luy,lks,2
flr,luy,lri,2
flr,luy,lrm,2
flr,luy,lsm,2
flr,luy,lto,2
flr,luy,lts,2
flr,luy,lwg,2
flr,luy,nle,2
flr,luy,nyd,2
flr,luy,rag,2
flr,nbo,now,2
flr,nde,nnb,2
flr,nko,cgg,2
flr,rnd,run,2
flr,rny,nyn,2
flr,rru,nyo,2
flr,tal,tlj,2
fly,ago,aoa,2
fly,bdc,brc,2
fly,bro,tcs,2
fly,bsm,bis,2
fly,cvc,cbk,2
fly,gbc,pov,2
fly,gdl,gcf,2
fly,gfr,gcr,2
fly,hcr,hat,2
fly,hwc,hwc,2
fly,iir,pmy,2
fly,jcr,jam,2
fly,knq,rop,2
fly,ktb,ktu,2
fly,lcr,acf,2
fly,mce,bzj,2
fly,mcr,mfe,2
fly,mds,xmm,2
fly,meb,bew,2
fly,mlc,mcm,2
fly,mqc,gcf,2
fly,ndy,djk,2
fly,npi,pcm,2
fly,npn,nag,2
fly,nub,kcn,2
fly,pap,pap,2
fly,pri,pre,2
fly,san,sag,2
fly,sey,crs,2
fly,sra,srn,2
fly,srm,srm,2
fly,tay,cks,2
fly,tpi,tpi,2
fmp,fef,fmp,0
fmu,kda,kfc,2
fmu,koy,kff,2
fmu,kui,kxu,2
fmu,kuv,kxv,2
fmu,pen,peg,2
fnb,aml,omb,1
fnb,lnw,crc,1
fnb,mwo,mlv,1
fnb,pms,pma,1
fnb,rag,lml,1
fnb,sea,tvk,1
fni,gir,glj,1
fni,lua,nie,1
fod,cum,ncu,1
fod,nkn,nko,1
foi,foe,foi,0
fom,aka,axk,2
fom,bbl,bvx,2
fom,bob,bni,2
fom,bol,bli,2
fom,bsh,buf,2
fom,dok,ngc,2
fom,leb,agh,2
fom,lin,lin,2
fom,mdw,mdw,2
fom,mgo,lol,2
fom,nbe,ngc,2
fom,nto,nto,2
fom,sgl,szg,2
fom,tet,tll,2
fon,fon,fon,0
for,for,for,0
fos,sry,fos,0
fpe,npi,pcm,1
fqs,fqs,fqs,0
fra,fre,fra,0
frc,fre,fra,1
frd,frd,frd,0
frp,fre,fra,2
frq,nnk,nnk,2
frq,rwa,rwo,2
frq,wnt,wnc,2
frr,fno,frr,0
frs,fea,frs,0
frs,fri,frs,0
frt,ark,akr,1
frt,tmm,mla,1
fry,frw,fry,0
fse,fsl,fse,0
fsl,lsf,fsl,0
fss,ada,ads,1
fss,asl,ase,1
fss,aus,asf,1
fss,bsl,bfi,1
fss,csl,csl,1
fss,dge,gsg,1
fss,fsl,fse,1
fss,gsl,gss,1
fss,ics,icl,1
fss,ipi,ins,1
fss,ipk,pks,1
fss,irs,isg,1
fss,iss,isr,1
fss,kkl,bqy,1
fss,ksl,xki,1
fss,lgp,psr,1
fss,lii,ise,1
fss,lsa,aed,1
fss,lsb,bzs,1
fss,lse,ssp,1
fss,lsf,fsl,1
fss,lsq,fcs,1
fss,ned,dse,1
fss,nih,jsl,1
fss,nte,nsl,1
fss,nzs,nzs,1
fss,psl,psd,1
fss,rsl,rsl,1
fss,ssl,kvk,1
fss,svt,swl,1
fss,ths,tsq,1
fss,tsl,tza,1
fss,tui,tsm,1
fss,tzi,tss,1
fss,ugs,ugn,1
fss,usl,uks,1
fss,vla,vgt,1
fub,fgo,fub,0
fub,fua,fub,0
fuc,fma,fuc,0
fuc,fus,fuc,0
fud,fue,fud,0
fue,fgu,fuf,1
fue,fum,ffm,1
fuf,fgu,fuf,0
fuh,fbf,fuh,0
fuh,fli,fuh,0
fui,fgo,fub,1
fui,fua,fub,1
fuj,mro,mor,2
fuj,otr,otr,2
fum,agh,agq,1
fum,bab,bav,1
fum,baf,bfd,1
fum,bmn,bax,1
fum,fef,fmp,1
fum,kou,bkm,1
fum,lns,lns,1
fum,mbi,baw,1
fum,mbz,mtk,1
fum,mgk,mhk,1
fum,mkq,nge,1
fum,mud,mnf,1
fum,nge,nge,1
fum,oku,oku,1
fum,yba,yam,1
fum,yem,ybb,1
fun,ful,fun,0
fuq,fbf,fuh,1
fuq,fli,fuh,1
fuq,fni,fuv,1
fur,ldn,lld,1
fur,rmc,roh,1
fur,rsc,roh,1
fur,rsm,roh,1
fur,rsu,roh,1
fut,fut,fut,0
fuu,bgr,fuu,0
fuv,fni,fuv,0
fuy,kmp,kup,2
fuy,wer,wer,2
fvr,fur,fvr,0
fwa,poa,fwa,0
fwe,kwn,kwn,2
fwe,loz,loz,2
fwe,luc,lch,2
fwe,luv,lue,2
fwe,sub,sbs,2
gaa,ga,gaa,0
gab,lel,lln,2
gac,akb,abj,1
gac,akc,aci,1
gac,akk,akx,1
gac,apk,apq,1
gac,gan,apq,1
gad,agc,agt,1
gae,wrk,gae,0
gaf,beb,bef,2
gaf,for,for,2
gaf,gah,gah,2
gaf,hua,ygr,2
gaf,kak,kbq,2
gaf,sia,snp,2
gaf,ygr,ygr,2
gag,gag,gag,0
gah,gah,gah,0
gai,kai,kct,2
gai,wtm,wax,2
gaj,gds,gaj,0
gak,sah,saj,1
gal,rti,twu,1
gal,tse,aoz,1
gal,ttd,tet,1
gal,ttn,tet,1
gam,mav,mbw,1
gan,chz,nan,1
gan,cnt,yue,1
gan,fuz,cdo,1
gan,hak,hak,1
gan,hok,nan,1
gan,kug,cmn,1
gan,mnd,cmn,1
gan,taq,nan,1
gan,wuc,wuu,1
gan,xia,nan,1
gao,klq,kmh,1
gao,kob,kpw,1
gap,grs,gyb,1
gaq,gdb,gbj,2
gaq,rem,bfw,2
gar,gap,pwg,2
gar,gmw,gvs,2
gar,idn,viv,2
gar,mnv,mvn,2
gar,taw,tbo,2
gar,wed,wed,2
gas,bhi,bhb,1
gas,mwc,mke,1
gat,aga,agd,1
gat,auy,auy,1
gat,awa,awb,1
gat,bnm,bjr,1
gat,gds,gaj,1
gat,trr,tbg,1
gat,usr,usa,1
gau,gdk,gdb,1
gau,prd,pci,1
gaw,grs,gyb,1
gax,orb,gax,0
gay,gay,gay,0
gaz,owc,gaz,0
gbb,kyt,gbb,0
gbd,krj,gbd,0
gbe,ala,amp,2
gbe,bhn,bjh,2
gbe,sar,dju,2
gbf,amb,abt,1
gbf,boi,bzf,1
gbf,hhu,wos,1
gbf,iat,ian,1
gbf,mbu,mle,1
gbg,bak,bkc,2
gbg,mnz,moj,2
gbg,nbm,nbm,2
gbh,ajg,ajg,1
gbh,guw,guw,1
gbh,wmn,wem,1
gbi,gll,gbi,0
gbj,gdb,gbj,0
gbk,dgi,dgo,1
gbl,bhi,bhb,1
gbl,mwc,mke,1
gbm,dgi,dgo,2
gbm,kum,kfy,2
gbn,jmo,bex,2
gbo,grb,grj,1
gbp,gbb,gbp,0
gbq,gbb,gbp,1
gbr,gwa,gbr,0
gbs,ajg,ajg,1
gbs,ewa,ewe,1
gbs,ewe,ewe,1
gbs,fon,fon,1
gbs,guw,guw,1
gbs,wmn,wem,1
gbu,gaa,gbu,0
gbv,gbb,gbp,1
gbw,dhb,bjy,1
gbw,ggu,gnr,1
gbw,wkw,wkw,1
gbx,ajg,ajg,1
gbx,ewa,ewe,1
gbx,ewe,ewe,1
gbx,fon,fon,1
gbx,guw,guw,1
gbx,wmn,wem,1
gby,gwa,gbr,1
gbz,vaf,vaf,1
gcc,mli,gcc,0
gcd,yuk,gcd,0
gce,hup,hup,2
gce,kto,ktw,2
gce,mtl,mvb,2
gcf,gdl,gcf,0
gcf,mqc,gcf,0
gcl,jcr,jam,3
gcl,mce,bzj,3
gcl,ndy,djk,3
gcl,npi,pcm,3
gcl,sra,srn,3
gcn,krf,kpr,1
gcr,gfr,gcr,0
gct,alt,gsw,1
gct,gbe,gsw,1
gct,gos,gsw,1
gct,gpz,gsw,1
gct,gtg,gsw,1
gct,gzu,gsw,1
gda,bgi,bgq,1
gda,goj,gju,1
gda,lmn,lmn,1
gdb,gdk,gdb,0
gdc,bii,bzr,1
gdc,gny,gyy,1
gdc,mny,zmc,1
gdc,wgu,wrg,1
gdd,mtk,mjk,1
gdd,tak,tbc,1
gde,gud,gde,0
gdf,gdf,gdf,0
gdg,agc,agt,1
gdh,kij,gia,1
gdh,mir,mep,1
gdi,bak,bkc,1
gdj,agt,lnj,2
gdj,ggd,ggd,2
gdj,kjn,kjn,2
gdj,knc,uwa,2
gdj,kuu,kuy,2
gdj,lla,lby,2
gdj,lnj,lnj,2
gdj,ngw,nxn,2
gdj,pak,pkn,2
gdj,thp,typ,2
gdj,thy,thd,2
gdj,uhi,urf,2
gdj,ump,ump,2
gdj,wmu,wim,2
gdj,wn,wig,2
gdj,yir,yyr,2
gdk,tmk,tmc,2
gdl,abo,arv,2
gdl,brj,bji,2
gdl,bys,bsw,2
gdl,dha,dsh,2
gdl,dug,gwd,2
gdl,orb,gax,2
gdl,orh,hae,2
gdl,orw,ssn,2
gdl,owc,gaz,2
gdl,qaf,aar,2
gdl,ren,rel,2
gdl,sao,ssy,2
gdl,sid,sid,2
gdl,som,som,2
gdm,laa,gdm,0
gdn,dag,dgz,1
gdo,god,gdo,0
gdq,meh,gdq,0
gdr,mer,ulk,1
gds,ada,ads,1
gds,asl,ase,1
gds,aus,asf,1
gds,bsl,bfi,1
gds,csl,csl,1
gds,dge,gsg,1
gds,fsl,fse,1
gds,gsl,gss,1
gds,ics,icl,1
gds,ipi,ins,1
gds,ipk,pks,1
gds,irs,isg,1
gds,iss,isr,1
gds,kkl,bqy,1
gds,ksl,xki,1
gds,lgp,psr,1
gds,lii,ise,1
gds,lsa,aed,1
gds,lsb,bzs,1
gds,lse,ssp,1
gds,lsf,fsl,1
gds,lsq,fcs,1
gds,ned,dse,1
gds,nih,jsl,1
gds,nte,nsl,1
gds,nzs,nzs,1
gds,psl,psd,1
gds,rsl,rsl,1
gds,ssl,kvk,1
gds,svt,swl,1
gds,ths,tsq,1
gds,tsl,tza,1
gds,tui,tsm,1
gds,tzi,tss,1
gds,ugs,ugn,1
gds,usl,uks,1
gds,vla,vgt,1
gdt,abn,ard,1
gdt,diy,dif,1
gdt,inn,ynd,1
gdt,ppi,pit,1
gdt,wan,xwk,1
gdt,wgg,wgg,1
gdu,gud,gde,1
gdx,skw,swv,1
gea,blq,bol,1
geb,kie,geb,0
gec,grb,grj,1
ged,gad,ged,0
geg,mum,mzm,1
geh,gau,bar,1
geh,gba,bar,1
geh,gvi,bar,1
gei,mya,slz,1
gej,ajg,ajg,2
gej,ewa,ewe,2
gej,ewe,ewe,2
gej,fon,fon,2
gej,guw,guw,2
gej,wmn,wem,2
gek,anc,anc,2
gek,goe,ank,2
gek,mup,sur,2
gel,duk,dud,1
geq,nza,nzk,1
geq,zan,zne,1
ges,aln,alp,3
ges,lrk,alo,3
ges,nua,nni,3
ges,plh,plh,3
gev,dma,dma,2
gev,dng,diz,2
gev,ifm,ifm,2
gev,mbe,mdt,2
gev,mpo,mye,2
gev,ndu,nmd,2
gev,sgu,snq,2
gev,tgo,tsv,2
gev,tks,kkw,2
gev,yns,yns,2
gew,blq,bol,1
gex,som,som,1
gey,eny,gey,0
gez,tbe,tig,1
gez,tgr,tig,1
gez,tig,tir,1
