round,variable,lang_id,lang_name,country,iso_alpha2,wals_code,wals_name,auto
4,Q3,587,Thimbukushu,13,NA,dma,Duma,1
4,Q3,587,Thimbukushu,13,NA,dng,Ding,1
4,Q3,587,Thimbukushu,13,NA,hem,Hemba,1
4,Q3,587,Thimbukushu,13,NA,her,Herero,1
4,Q3,587,Thimbukushu,13,NA,ifm,Ifumu,1
4,Q3,587,Thimbukushu,13,NA,kil,Kiluba,1
4,Q3,587,Thimbukushu,13,NA,kon,Kongo,1
4,Q3,587,Thimbukushu,13,NA,kte,Kete,1
4,Q3,587,Thimbukushu,13,NA,kwn,Kwangali,1
4,Q3,587,Thimbukushu,13,NA,kwy,Iwoyo,1
4,Q3,587,Thimbukushu,13,NA,kyo,Kanyok,1
4,Q3,587,Thimbukushu,13,NA,lbu,Lunda,1
4,Q3,587,Thimbukushu,13,NA,lin,Lingala,1
4,Q3,587,Thimbukushu,13,NA,luc,Lucazi,1
4,Q3,587,Thimbukushu,13,NA,luv,Luvale,1
4,Q3,587,Thimbukushu,13,NA,mbe,Mbere,1
4,Q3,587,Thimbukushu,13,NA,mbl,Mbole,1
4,Q3,587,Thimbukushu,13,NA,mdw,Mbosi,1
4,Q3,587,Thimbukushu,13,NA,mgo,Mongo,1
4,Q3,587,Thimbukushu,13,NA,mhu,Mbalanhu,1
4,Q3,587,Thimbukushu,13,NA,nbe,Ngombe,1
4,Q3,587,Thimbukushu,13,NA,ndo,Ndonga,1
4,Q3,587,Thimbukushu,13,NA,ndu,Ndumu,1
4,Q3,587,Thimbukushu,13,NA,nto,Ntomba,1
4,Q3,587,Thimbukushu,13,NA,sge,Songe,1
4,Q3,587,Thimbukushu,13,NA,sgl,Sengele,1
4,Q3,587,Thimbukushu,13,NA,sgu,Sangu,1
4,Q3,587,Thimbukushu,13,NA,sku,Suku,1
4,Q3,587,Thimbukushu,13,NA,tet,Tetela,1
4,Q3,587,Thimbukushu,13,NA,tks,Teke (Southern),1
4,Q3,587,Thimbukushu,13,NA,umb,UMbundu,1
4,Q3,587,Thimbukushu,13,NA,vif,Vili,1
4,Q3,587,Thimbukushu,13,NA,yak,Yaka,1
4,Q3,587,Thimbukushu,13,NA,yey,Yeyi,1
4,Q3,587,Thimbukushu,13,NA,yns,Yansi,1
4,Q3,588,Silozi,13,NA,loz,Lozi,1
4,Q3,589,Setswana,13,NA,tsw,Tswana,1
4,Q3,590,Masubia,13,NA,sub,Subiya,1
4,Q3,591,San,13,NA,juh,Ju|'hoan,0
4,Q3,592,Mufwe,13,NA,sub,Subiya,1
4,Q3,593,Nyemba,13,NA,mhu,Mbalanhu,1
4,Q3,593,Nyemba,13,NA,ndo,Ndonga,1
4,Q3,594,Uumbundu,13,NA,umb,UMbundu,1
4,Q3,620,Hausa,14,NG,hau,Hausa,1
4,Q3,621,Igbo,14,NG,igb,Igbo,1
4,Q3,622,Yoruba,14,NG,yor,Yoruba,1
4,Q3,623,Pidgin English,14,NG,npi,Nigerian Pidgin,0
4,Q3,624,Efik,14,NG,efi,Efik,1
4,Q3,625,Ebira,14,NG,ebi,Ebira,1
4,Q3,626,Fulani,14,NG,fgo,Fulani (Gombe),1
4,Q3,627,Isoko,14,NG,iso,Isoko,1
4,Q3,628,Ibibio,14,NG,ibi,Ibibio,1
4,Q3,629,Kanuri,14,NG,knr,Kanuri,1
4,Q3,630,Tiv,14,NG,tiv,Tiv,1
4,Q3,631,Nupe,14,NG,nup,Nupe,1
4,Q3,632,Ijaw/Kalabari/Okirika/Andoni/Ogoni/Nembe,14,NG,ijo,Ijo (Kolokuma),1
4,Q3,633,Edo,14,NG,bni,Bini,1
4,Q3,634,Igala,14,NG,ise,Isekiri,1
4,Q3,634,Igala,14,NG,yor,Yoruba,1
4,Q3,635,Urhobo,14,NG,urh,Urhobo,1
4,Q3,637,Anang,14,NG,efi,Efik,1
4,Q3,637,Anang,14,NG,ibi,Ibibio,1
4,Q3,638,Ikwere,14,NG,igb,Igbo,1
4,Q3,638,Ikwere,14,NG,izi,Izi,1
4,Q3,639,Idoma,14,NG,ido,Idoma,1
4,Q3,640,Esan,14,NG,bni,Bini,1
4,Q3,640,Esan,14,NG,ora,Emai,1
4,Q3,643,Igede,14,NG,ige,Igede,1
4,Q3,644,Babur,14,NG,bpa,Bura-Pabir,1
4,Q3,645,Marghi,14,NG,bpa,Bura-Pabir,1
4,Q3,645,Marghi,14,NG,klb,Kilba,1
4,Q3,645,Marghi,14,NG,mrg,Margi,1
4,Q3,646,Gbagyi,14,NG,gwa,Gwari,1
4,Q3,647,Ugep,14,NG,agb,Leggbó,1
4,Q3,648,Kambari,14,NG,agb,Leggbó,1
4,Q3,649,Eggon,14,NG,bir,Birom,1
4,Q3,649,Eggon,14,NG,fye,Fyem,1
4,Q3,649,Eggon,14,NG,gwo,Gworok,1
4,Q3,649,Eggon,14,NG,kgm,Kagoma,1
4,Q3,649,Eggon,14,NG,mdz,Mada (in Nigeria),1
4,Q3,649,Eggon,14,NG,tok,Tarok,1
4,Q3,650,Kataf (Atyap),14,NG,gwo,Gworok,1
4,Q3,651,Abua,14,NG,obg,Ogbronuagum,1
4,Q3,651,Abua,14,NG,ogb,Ogbia,1
4,Q3,653,Eleme,14,NG,gok,Gokana,1
4,Q3,653,Eleme,14,NG,kan,Kana,1
4,Q3,654,Mumuye,14,NG,mum,Mumuye,1
4,Q3,655,Ejagam,14,NG,eja,Ejagham,1
4,Q3,656,Tangale,14,NG,tan,Tangale,1
4,Q3,657,Ogbia,14,NG,ogb,Ogbia,1
4,Q3,658,Khana,14,NG,kan,Kana,1
4,Q3,659,Jukun,14,NG,juk,Jukun,1
4,Q3,660,Wolof,15,SN,wlf,Wolof,1
4,Q3,661,Pulaar/Toucouleur,15,SN,fma,Fula (Mauritanian),1
4,Q3,662,Serer,15,SN,fbf,Fula (Burkina Faso),1
4,Q3,662,Serer,15,SN,fgo,Fulani (Gombe),1
4,Q3,662,Serer,15,SN,fgu,Fula (Guinean),1
4,Q3,662,Serer,15,SN,fma,Fula (Mauritanian),1
4,Q3,662,Serer,15,SN,fni,Fula (Nigerian),1
4,Q3,662,Serer,15,SN,fum,Fulfulde (Maasina),1
4,Q3,663,Mandinka/Bambara,15,SN,bam,Bambara,1
4,Q3,663,Mandinka/Bambara,15,SN,dyu,Dyula,1
4,Q3,663,Mandinka/Bambara,15,SN,maw,Maninka (Western),1
4,Q3,663,Mandinka/Bambara,15,SN,mdk,Mandinka,1
4,Q3,663,Mandinka/Bambara,15,SN,mka,Mauka,1
4,Q3,663,Mandinka/Bambara,15,SN,mnk,Maninka,1
4,Q3,663,Mandinka/Bambara,15,SN,xas,Xasonga,1
4,Q3,664,Soninke,15,SN,snn,Soninke,1
4,Q3,665,Diola,15,SN,dio,Diola-Fogny,1
4,Q3,666,Manjack,15,SN,mjk,Manjaku,1
4,Q3,667,Bainouk,15,SN,bfd,Biafada,1
4,Q3,667,Bainouk,15,SN,bsr,Basari,1
4,Q3,667,Bainouk,15,SN,fbf,Fula (Burkina Faso),1
4,Q3,667,Bainouk,15,SN,fgo,Fulani (Gombe),1
4,Q3,667,Bainouk,15,SN,fgu,Fula (Guinean),1
4,Q3,667,Bainouk,15,SN,fma,Fula (Mauritanian),1
4,Q3,667,Bainouk,15,SN,fni,Fula (Nigerian),1
4,Q3,667,Bainouk,15,SN,fum,Fulfulde (Maasina),1
4,Q3,667,Bainouk,15,SN,kgi,Konyagi,1
4,Q3,667,Bainouk,15,SN,ndt,Ndut,1
4,Q3,667,Bainouk,15,SN,noo,Noon,1
4,Q3,667,Bainouk,15,SN,plr,Palor,1
4,Q3,667,Bainouk,15,SN,wlf,Wolof,1
4,Q3,668,Bassari,15,SN,bsr,Basari,1
4,Q3,669,Maure,15,SN,ahs,Arabic (Bani-Hassan),1
4,Q3,700,Afrikaans,16,ZA,afr,Afrikaans,1
4,Q3,701,Ndebele,16,ZA,ndb,Ndebele (in South Africa),1
4,Q3,702,Xhosa,16,ZA,xho,Xhosa,1
4,Q3,703,Pedi/Spedi/North Sotho,16,ZA,stn,Sotho (Northern),1
4,Q3,704,Sesotho/Sotho/South Sotho,16,ZA,ses,Sesotho,1
4,Q3,705,Setswana/Tswana,16,ZA,tsw,Tswana,1
4,Q3,706,Shangaan,16,ZA,tsn,Tsonga,1
4,Q3,707,Swazi,16,ZA,swt,Swati,1
4,Q3,708,Venda,16,ZA,ven,Venda,1
4,Q3,709,Zulu,16,ZA,zul,Zulu,1
4,Q3,710,Asian/Indian,16,ZA,hin,Hindi,1
4,Q3,740,Kinyakyusa,17,TZ,mmw,Mambwe,1
4,Q3,740,Kinyakyusa,17,TZ,nyh,Nyiha,1
4,Q3,741,Kichaga,17,TZ,cga,Chaga,1
4,Q3,742,Kihaya,17,TZ,hya,Haya,1
4,Q3,743,Kingoni,17,TZ,ngo,Ngoni,1
4,Q3,744,Kikwere,17,TZ,hya,Haya,1
4,Q3,744,Kikwere,17,TZ,lda,Luganda,1
4,Q3,744,Kikwere,17,TZ,nbo,Nyambo,1
4,Q3,744,Kikwere,17,TZ,nko,Nkore-Kiga,1
4,Q3,744,Kikwere,17,TZ,rny,Runyankore,1
4,Q3,744,Kikwere,17,TZ,rru,Runyoro-Rutooro,1
4,Q3,744,Kikwere,17,TZ,tal,Talinga,1
4,Q3,745,Kipare,17,TZ,pre,Pare,1
4,Q3,746,Kihehe,17,TZ,heh,Hehe,1
4,Q3,747,Kimakonde,17,TZ,mkd,Makonde,1
4,Q3,748,Kinyamwezi,17,TZ,nym,Nyamwezi,1
4,Q3,749,Kisukuma,17,TZ,skm,Sukuma,1
4,Q3,750,Kimasai,17,TZ,maa,Maasai,1
4,Q3,752,Kikurya,17,TZ,gus,Gusii,1
4,Q3,753,Kigogo,17,TZ,shm,Shambala,1
4,Q3,754,Kiluguru,17,TZ,kmi,Kami,1
4,Q3,755,Kifipa,17,TZ,mmw,Mambwe,1
4,Q3,756,Kimanyema,17,TZ,nym,Nyamwezi,1
4,Q3,757,Kinyiramba,17,TZ,rim,Rimi,1
4,Q3,758,Kinyaturu,17,TZ,rim,Rimi,1
4,Q3,759,Kibena,17,TZ,heh,Hehe,1
4,Q3,760,Kiha,17,TZ,kin,Kinyarwanda,1
4,Q3,760,Kiha,17,TZ,rnd,Rundi,1
4,Q3,761,Kihangaza,17,TZ,kin,Kinyarwanda,1
4,Q3,761,Kihangaza,17,TZ,rnd,Rundi,1
4,Q3,762,Kiiraqi,17,TZ,irq,Iraqw,1
4,Q3,763,Kijaluo,17,TZ,luo,Luo,1
4,Q3,764,Kijita,17,TZ,gus,Gusii,1
4,Q3,765,Kikinga,17,TZ,kga,Kinga,1
4,Q3,766,Kimatengo,17,TZ,mtb,Matuumbi,1
4,Q3,767,Kimwera,17,TZ,mwe,Mwera,1
4,Q3,768,Kindali,17,TZ,mmw,Mambwe,1
4,Q3,768,Kindali,17,TZ,nyh,Nyiha,1
4,Q3,769,Kindendeule,17,TZ,mtb,Matuumbi,1
4,Q3,770,Kinyambo,17,TZ,nbo,Nyambo,1
4,Q3,771,Kipogoro,17,TZ,pog,Pogoro,1
4,Q3,772,Kisambaa,17,TZ,shm,Shambala,1
4,Q3,773,Kiyao,17,TZ,yao,Yao (in Malawi),1
4,Q3,774,Kizaramo,17,TZ,kmi,Kami,1
4,Q3,775,Kizigua,17,TZ,shm,Shambala,1
4,Q3,776,Kizinza,17,TZ,hya,Haya,1
4,Q3,776,Kizinza,17,TZ,lda,Luganda,1
4,Q3,776,Kizinza,17,TZ,nbo,Nyambo,1
4,Q3,776,Kizinza,17,TZ,nko,Nkore-Kiga,1
4,Q3,776,Kizinza,17,TZ,rny,Runyankore,1
4,Q3,776,Kizinza,17,TZ,rru,Runyoro-Rutooro,1
4,Q3,776,Kizinza,17,TZ,tal,Talinga,1
4,Q3,777,Kirangi,17,TZ,lgi,Langi,1
4,Q3,780,Luganda,18,UG,lda,Luganda,1
4,Q3,781,Runyankole,18,UG,rny,Runyankore,1
4,Q3,782,Runyolo,18,UG,rru,Runyoro-Rutooro,1
4,Q3,783,Lusoga,18,UG,lda,Luganda,1
4,Q3,784,Lumasaba,18,UG,buk,Bukusu,1
4,Q3,785,Lukhonjo,18,UG,nde,Nande,1
4,Q3,786,Lunyole,18,UG,buk,Bukusu,1
4,Q3,786,Lunyole,18,UG,luy,Luyia,1
4,Q3,787,Ateso,18,UG,tes,Teso,1
4,Q3,788,Acholi,18,UG,acl,Acholi,1
4,Q3,789,Alur,18,UG,luo,Luo,1
4,Q3,790,Lugbara,18,UG,lug,Lugbara,1
4,Q3,791,Madi,18,UG,mad,Ma'di,1
4,Q3,792,Japhadhola,18,UG,luo,Luo,1
4,Q3,793,Lusamia,18,UG,luy,Luyia,0
4,Q3,794,Lugwere,18,UG,lda,Luganda,1
4,Q3,795,Rukiga,18,UG,nko,Nkore-Kiga,1
4,Q3,796,Rutooro,18,UG,rru,Runyoro-Rutooro,1
4,Q3,797,Langi,18,UG,lan,Lango,1
4,Q3,798,Kakwa,18,UG,kuk,Kukú,1
4,Q3,799,Kumam,18,UG,lan,Lango,1
4,Q3,800,Lululi,18,UG,nko,Nkore-Kiga,1
4,Q3,800,Lululi,18,UG,rny,Runyankore,1
4,Q3,800,Lululi,18,UG,rru,Runyoro-Rutooro,1
4,Q3,800,Lululi,18,UG,tal,Talinga,1
4,Q3,801,Lwamba,18,UG,bia,Bira,1
4,Q3,802,Nubian,18,UG,nub,Nubi,0
4,Q3,803,Rufumbira,18,UG,kin,Kinyarwanda,1
4,Q3,804,Runyarwanda,18,UG,kin,Kinyarwanda,1
4,Q3,805,Sabiny,18,UG,seb,Sebei,1
4,Q3,820,Bemba,19,ZM,lmb,Lamba,1
4,Q3,821,Nyanja,19,ZM,cic,Chichewa,1
4,Q3,822,Tonga,19,ZM,toz,Tonga (in Zambia),0
4,Q3,823,Lozi,19,ZM,loz,Lozi,1
4,Q3,824,Chewa,19,ZM,cic,Chichewa,1
4,Q3,825,Nsenga,19,ZM,nse,Nsenga,1
4,Q3,826,Tumbuka,19,ZM,cic,Chichewa,1
4,Q3,826,Tumbuka,19,ZM,sen,Sena,1
4,Q3,827,Kaonde,19,ZM,kil,Kiluba,1
4,Q3,828,Luvale,19,ZM,luv,Luvale,1
4,Q3,829,Namwanga,19,ZM,mmw,Mambwe,1
4,Q3,830,Lunda,19,ZM,lbu,Lunda,1
4,Q3,831,Bisa,19,ZM,lmb,Lamba,1
4,Q3,832,Nkoya,19,ZM,blu,Bena-Lulua,1
4,Q3,832,Nkoya,19,ZM,hem,Hemba,1
4,Q3,832,Nkoya,19,ZM,kil,Kiluba,1
4,Q3,832,Nkoya,19,ZM,kyo,Kanyok,1
4,Q3,832,Nkoya,19,ZM,sge,Songe,1
4,Q3,833,Mambwe,19,ZM,mmw,Mambwe,1
4,Q3,834,Lenje,19,ZM,ila,Ila,1
4,Q3,834,Lenje,19,ZM,toz,Tonga (in Zambia),1
4,Q3,835,Ngoni,19,ZM,nse,Nsenga,1
4,Q3,836,Soli,19,ZM,ila,Ila,1
4,Q3,836,Soli,19,ZM,toz,Tonga (in Zambia),1
4,Q3,837,Ila,19,ZM,ila,Ila,1
4,Q3,838,Kunda,19,ZM,cic,Chichewa,1
4,Q3,838,Kunda,19,ZM,sen,Sena,1
4,Q3,839,Lala,19,ZM,lmb,Lamba,1
4,Q3,840,Lamba,19,ZM,lmb,Lamba,1
4,Q3,841,Lungu,19,ZM,mmw,Mambwe,1
4,Q3,842,Nyika,19,ZM,nyh,Nyiha,1
4,Q3,843,Senga,19,ZM,nse,Nsenga,1
4,Q3,844,Tokaleya,19,ZM,toz,Tonga (in Zambia),1
4,Q3,845,Ushi,19,ZM,lmb,Lamba,1
4,Q3,860,Ndebele,20,ZW,swt,Swati,1
4,Q3,860,Ndebele,20,ZW,xho,Xhosa,1
4,Q3,860,Ndebele,20,ZW,zul,Zulu,1
4,Q3,861,Shona,20,ZW,shn,Shona,1
4,Q3,862,Venda,20,ZW,ven,Venda,1
4,Q3,863,Kalanga,20,ZW,klz,Kalanga,1
4,Q3,864,Tonga,20,ZW,toz,Tonga (in Zambia),0
4,Q3,865,Nambya,20,ZW,klz,Kalanga,1
4,Q3,866,Nyanja,20,ZW,cic,Chichewa,1
4,Q3,995,Others,1,BJ,,,
4,Q3,995,Others,2,BW,,,
4,Q3,995,Others,3,BF,,,
4,Q3,995,Others,5,GH,,,
4,Q3,995,Others,6,KE,,,
4,Q3,995,Others,7,LS,,,
4,Q3,995,Others,12,MZ,,,
4,Q3,995,Others,14,NG,,,
4,Q3,995,Others,15,SN,,,
4,Q3,995,Others,16,ZA,,,
4,Q3,995,Others,17,TZ,,,
4,Q3,995,Others,18,UG,,,
4,Q3,995,Others,19,ZM,,,
4,Q3,995,Others,20,ZW,,,
5,Q103,-1,Missing,6,KE,,,
5,Q103,-1,Missing,8,LR,,,
5,Q103,-1,Missing,12,MZ,,,
5,Q103,-1,Missing,13,NA,,,
5,Q103,-1,Missing,16,ZA,,,
5,Q103,-1,Missing,20,ZW,,,
5,Q103,1,English,1,BJ,eng,English,1
5,Q103,1,English,2,BW,eng,English,1
5,Q103,1,English,5,GH,eng,English,1
5,Q103,1,English,6,KE,eng,English,1
5,Q103,1,English,7,LS,eng,English,1
5,Q103,1,English,8,LR,eng,English,1
5,Q103,1,English,10,MW,eng,English,1
5,Q103,1,English,13,NA,eng,English,1
5,Q103,1,English,14,NG,eng,English,1
5,Q103,1,English,16,ZA,eng,English,1
5,Q103,1,English,18,UG,eng,English,1
5,Q103,1,English,19,ZM,eng,English,1
5,Q103,1,English,20,ZW,eng,English,1
5,Q103,1,English,21,MU,eng,English,1
5,Q103,1,English,22,SL,eng,English,1
5,Q103,1,English,26,CM,eng,English,1
5,Q103,1,English,30,SZ,eng,English,1
5,Q103,2,French,1,BJ,fre,French,1
5,Q103,2,French,3,BF,fre,French,1
5,Q103,2,French,9,MG,fre,French,1
5,Q103,2,French,11,ML,fre,French,1
5,Q103,2,French,15,SN,fre,French,1
5,Q103,2,French,21,MU,fre,French,1
5,Q103,2,French,23,NE,fre,French,1
5,Q103,2,French,24,TG,fre,French,1
5,Q103,2,French,25,BI,fre,French,1
5,Q103,2,French,26,CM,fre,French,1
5,Q103,2,French,27,CI,fre,French,1
5,Q103,2,French,28,GN,fre,French,1
5,Q103,3,Portuguese,4,CV,por,Portuguese,1
5,Q103,3,Portuguese,9,MG,por,Portuguese,1
5,Q103,3,Portuguese,12,MZ,por,Portuguese,1
5,Q103,4,Kiswahili,6,KE,swa,Swahili,1
5,Q103,4,Kiswahili,17,TZ,swa,Swahili,1
5,Q103,5,Arabic,31,DZ,ams,Arabic (Modern Standard),0
5,Q103,5,Arabic,32,EG,ams,Arabic (Modern Standard),0
5,Q103,5,Arabic,33,MA,ams,Arabic (Modern Standard),0
5,Q103,5,Arabic,34,SD,ams,Arabic (Modern Standard),0
5,Q103,5,Arabic,35,TN,ams,Arabic (Modern Standard),0
5,Q103,7,Afrikaans,13,NA,afr,Afrikaans,1
5,Q103,7,Afrikaans,16,ZA,afr,Afrikaans,1
5,Q103,13,Dioula,3,BF,dyu,Dyula,1
5,Q103,13,Dioula,27,CI,dyu,Dyula,1
5,Q103,15,Fulfuldé,3,BF,fbf,Fula (Burkina Faso),1
5,Q103,15,Fulfuldé,23,NE,fbf,Fula (Burkina Faso),1
5,Q103,15,Fulfuldé,23,NE,fni,Fula (Nigerian),1
5,Q103,17,Hausa,5,GH,hau,Hausa,1
5,Q103,17,Hausa,14,NG,hau,Hausa,1
5,Q103,26,Luo,6,KE,luo,Luo,1
5,Q103,26,Luo,18,UG,acl,Acholi,1
5,Q103,26,Luo,18,UG,lan,Lango,1
5,Q103,26,Luo,18,UG,luo,Luo,1
5,Q103,29,Ndau,12,MZ,shn,Shona,1
5,Q103,29,Ndau,20,ZW,shn,Shona,1
5,Q103,35,siSwati,16,ZA,swt,Swati,1
5,Q103,35,siSwati,30,SZ,swt,Swati,1
5,Q103,39,Yoruba,1,BJ,yor,Yoruba,1
5,Q103,39,Yoruba,14,NG,yor,Yoruba,1
5,Q103,100,Fon,1,BJ,fon,Fongbe,1
5,Q103,101,Adja,1,BJ,ajg,Ajagbe,1
5,Q103,102,Bariba,1,BJ,brb,Bariba,1
5,Q103,103,Dendi,1,BJ,zar,Zarma,1
5,Q103,140,Setswana,2,BW,tsw,Tswana,1
5,Q103,180,Mooré,3,BF,moo,Mooré,1
5,Q103,220,Crioulo,4,CV,ago,Angolar,0
5,Q103,220,Crioulo,4,CV,gbc,Guinea Bissau Crioulo,0
5,Q103,220,Crioulo,4,CV,pri,Príncipense,0
5,Q103,260,Akan,5,GH,akn,Akan,1
5,Q103,261,Ewe,5,GH,ewe,Ewe,0
5,Q103,262,Ga/Dangbe,5,GH,ga,Gã,1
5,Q103,263,Dagbani,5,GH,dgb,Dagbani,1
5,Q103,300,Kikuyu,6,KE,kik,Kikuyu,1
5,Q103,302,Luhya,6,KE,luy,Luyia,0
5,Q103,303,Kamba,6,KE,kba,Kamba,1
5,Q103,304,Kalenjin,6,KE,nan,Nandi,0
5,Q103,340,Sesotho,7,LS,ses,Sesotho,1
5,Q103,396,Liberian Simple English,8,LR,npi,Nigerian Pidgin,0
5,Q103,420,"""Official"" Malagasy",9,MG,mal,Malagasy,1
5,Q103,421,Malagasy dialect,9,MG,mal,Malagasy,1
5,Q103,460,Chitumbuka,10,MW,cic,Chichewa,1
5,Q103,460,Chitumbuka,10,MW,sen,Sena,1
5,Q103,461,Chichewa,10,MW,cic,Chichewa,1
5,Q103,501,Bambara,11,ML,bam,Bambara,1
5,Q103,513,Peulh / Fulfude,11,ML,fum,Fulfulde (Maasina),1
5,Q103,516,Soninke,11,ML,snn,Soninke,1
5,Q103,518,Tamasheq,11,ML,tai,Tuareg (Air),1
5,Q103,518,Tamasheq,11,ML,tsk,Tamashek,1
5,Q103,540,Makua,12,MZ,mua,Makua,1
5,Q103,541,Sena,12,MZ,sen,Sena,1
5,Q103,543,Changana,12,MZ,tsn,Tsonga,1
5,Q103,583,Oshiwambo,13,NA,mhu,Mbalanhu,1
5,Q103,583,Oshiwambo,13,NA,ndo,Ndonga,1
5,Q103,584,Otjiherero,13,NA,her,Herero,1
5,Q103,585,Rukwangali,13,NA,kwn,Kwangali,1
5,Q103,621,Igbo,14,NG,igb,Igbo,1
5,Q103,623,Pidgin English,14,NG,npi,Nigerian Pidgin,0
5,Q103,660,Wolof,15,SN,wlf,Wolof,1
5,Q103,661,Pulaar/Toucouleur,15,SN,fma,Fula (Mauritanian),1
5,Q103,665,Diola,15,SN,dio,Diola-Fogny,1
5,Q103,702,Xhosa,16,ZA,xho,Xhosa,1
5,Q103,703,Pedi/Spedi/North Sotho,16,ZA,stn,Sotho (Northern),1
5,Q103,704,Sesotho/Sotho/South Sotho,16,ZA,ses,Sesotho,1
5,Q103,705,Setswana/Tswana,16,ZA,tsw,Tswana,1
5,Q103,706,Shangaan,16,ZA,tsn,Tsonga,1
5,Q103,707,Swazi,16,ZA,swt,Swati,1
5,Q103,708,Venda,16,ZA,ven,Venda,1
5,Q103,709,Zulu,16,ZA,zul,Zulu,1
5,Q103,711,Mixed - English/Afrikaans,16,ZA,afr,Afrikaans,1
5,Q103,712,Tsonga,16,ZA,tsn,Tsonga,0
5,Q103,780,Luganda,18,UG,lda,Luganda,1
5,Q103,781,Runyankole-Rukiga,18,UG,rny,Runyankore,1
5,Q103,782,Runyoro-Rutooro,18,UG,rru,Runyoro-Rutooro,1
5,Q103,783,Lusoga,18,UG,lda,Luganda,1
5,Q103,784,Lumasaba,18,UG,buk,Bukusu,1
5,Q103,787,Ateso,18,UG,tes,Teso,1
5,Q103,789,Alur,18,UG,luo,Luo,1
5,Q103,790,Lugbara,18,UG,lug,Lugbara,1
5,Q103,791,Madi,18,UG,mad,Ma'di,1
5,Q103,792,Japadhola,18,UG,luo,Luo,1
5,Q103,798,Kupsabinyi,18,UG,seb,Sebei,1
5,Q103,799,Ngakarimajong,18,UG,kmj,Karimojong,1
5,Q103,809,Lugwere,18,UG,lda,Luganda,1
5,Q103,820,Chewa/nyanja,19,ZM,cic,Chichewa,1
5,Q103,821,Ichibemba,19,ZM,lmb,Lamba,1
5,Q103,822,Tonga,19,ZM,toz,Tonga (in Zambia),0
5,Q103,823,Kikaonde,19,ZM,kil,Kiluba,1
5,Q103,824,Silozi,19,ZM,loz,Lozi,1
5,Q103,860,Ndebele,20,ZW,swt,Swati,1
5,Q103,860,Ndebele,20,ZW,xho,Xhosa,1
5,Q103,860,Ndebele,20,ZW,zul,Zulu,1
5,Q103,861,Shona,20,ZW,shn,Shona,1
5,Q103,900,Creole,21,MU,mcr,Mauritian Creole,0
5,Q103,930,Krio,22,SL,npi,Nigerian Pidgin,0
5,Q103,931,Mende,22,SL,mde,Mende,1
5,Q103,932,Temne,22,SL,tne,Temne,1
5,Q103,933,Limba,22,SL,bgs,Baga Sitemu,0
5,Q103,933,Limba,22,SL,gol,Gola,0
5,Q103,933,Limba,22,SL,kis,Kisi,0
5,Q103,933,Limba,22,SL,kss,Kisi (Southern),0
5,Q103,933,Limba,22,SL,tne,Temne,0
5,Q103,1100,Haoussa,23,NE,hau,Hausa,1
5,Q103,1101,Zarrma/Songhaï,23,NE,zar,Zarma,1
5,Q103,1103,Touareg,23,NE,tai,Tuareg (Air),1
5,Q103,1103,Touareg,23,NE,tsk,Tamashek,1
5,Q103,1140,Ewé,24,TG,ewa,Ewe (Anglo),1
5,Q103,1142,Kabyè,24,TG,kby,Kabiyé,1
5,Q103,1143,Tem (Kotokoli),24,TG,tem,Tem,1
5,Q103,1144,Ben (Moba),24,TG,bmb,Bimoba,1
5,Q103,1145,Nawdem (Losso),24,TG,bmb,Bimoba,1
5,Q103,1145,Nawdem (Losso),24,TG,grm,Gurma,1
5,Q103,1145,Nawdem (Losso),24,TG,kkb,Konkomba,1
5,Q103,1145,Nawdem (Losso),24,TG,ncm,Ncàm,1
5,Q103,1180,Kirundi,25,BI,rnd,Rundi,1
5,Q103,1220,Foufoulde,26,CM,fgo,Fulani (Gombe),1
5,Q103,1221,Pidgin,26,CM,npi,Nigerian Pidgin,0
5,Q103,1222,Ewondo,26,CM,ewo,Ewondo,1
5,Q103,1223,Bafang,26,CM,fef,Fe'fe',1
5,Q103,1300,Soussou,28,GN,sus,Susu,1
5,Q103,1301,Poular,28,GN,fgu,Fula (Guinean),1
5,Q103,1302,Maninka,28,GN,mnk,Maninka,1
5,Q103,1303,Kpélé,28,GN,kpe,Kpelle,1
5,Q103,1304,Toma,28,GN,lma,Loma,1
5,Q103,1305,Kissié,28,GN,kis,Kisi,1
5,Q103,1305,Kissié,28,GN,kss,Kisi (Southern),1
5,Q103,9995,Other,1,BJ,,,
5,Q103,9995,Other,6,KE,,,
5,Q103,9995,Other,7,LS,,,
5,Q103,9995,Other,12,MZ,,,
5,Q103,9995,Other,15,SN,,,
5,Q103,9995,Other,19,ZM,,,
5,Q103,9995,Other,20,ZW,,,
5,Q103,9995,Other,21,MU,,,
5,Q103,9995,Other,22,SL,,,
5,Q103,9995,Other,24,TG,,,
5,Q103,9995,Other,26,CM,,,
5,Q103,9995,Other,28,GN,,,
5,Q103,9995,Other,30,SZ,,,
5,Q116,1,English,5,GH,eng,English,1
5,Q116,1,English,8,LR,eng,English,1
5,Q116,1,English,16,ZA,eng,English,1
5,Q116,1,English,22,SL,eng,English,1
5,Q116,1,English,26,CM,eng,English,1
5,Q116,2,French,27,CI,fre,French,1
5,Q116,3,Portuguese,12,MZ,por,Portuguese,1
5,Q116,4,Kiswahili,17,TZ,swa,Swahili,1
5,Q116,5,Arabic,31,DZ,amr,Arabic (Moroccan),0
