respno,country,lang_name,iso_639_3,glottocode,wals,lang_numb
ZAM0962,ZM,nyanja,nya,nyan1308,cic,2
ZAM0963,ZM,nsenga,nse,nucl1397,nse,1
ZAM0964,ZM,english,eng,stan1293,eng,3
ZAM0964,ZM,tonga,toi,tong1318,toz,3
ZAM0964,ZM,nyanja,nya,nyan1308,cic,3
ZAM0965,ZM,tonga,toi,tong1318,toz,3
ZAM0965,ZM,nyanja,nya,nyan1308,cic,3
ZAM0965,ZM,english,eng,stan1293,eng,3
ZAM0966,ZM,tonga,toi,tong1318,toz,4
ZAM0966,ZM,english,eng,stan1293,eng,4
ZAM0966,ZM,bemba,bem,bemb1257,lmb,4
ZAM0966,ZM,nyanja,nya,nyan1308,cic,4
ZAM0967,ZM,lunda,lun,lund1266,lbu,4
ZAM0967,ZM,english,eng,stan1293,eng,4
ZAM0967,ZM,nyanja,nya,nyan1308,cic,4
ZAM0967,ZM,tonga,toi,tong1318,toz,4
ZAM0968,ZM,ngoni,nse,ngon1271,nse,4
ZAM0968,ZM,nyanja,nya,nyan1308,cic,4
ZAM0968,ZM,bemba,bem,bemb1257,lmb,4
ZAM0968,ZM,tonga,toi,tong1318,toz,4
ZAM0969,ZM,mambwe,mgr,mamb1297,mmw,3
ZAM0969,ZM,bemba,bem,bemb1257,lmb,3
ZAM0969,ZM,nyanja,nya,nyan1308,cic,3
ZAM0970,ZM,tonga,toi,tong1318,toz,3
ZAM0970,ZM,lozi,loz,lozi1239,loz,3
ZAM0970,ZM,nyanja,nya,nyan1308,cic,3
ZAM0971,ZM,luvale,lue,luva1239,luv,4
ZAM0971,ZM,lunda,lun,lund1266,lbu,4
ZAM0971,ZM,luchazi,lch,luch1239,luc,4
ZAM0971,ZM,english,eng,stan1293,eng,4
ZAM0972,ZM,tonga,toi,tong1318,toz,4
ZAM0972,ZM,nyanja,nya,nyan1308,cic,4
ZAM0972,ZM,english,eng,stan1293,eng,4
ZAM0972,ZM,lozi,loz,lozi1239,loz,4
ZAM0973,ZM,tonga,toi,tong1318,toz,4
ZAM0973,ZM,lozi,loz,lozi1239,loz,4
ZAM0973,ZM,nyanja,nya,nyan1308,cic,4
ZAM0973,ZM,english,eng,stan1293,eng,4
ZAM0974,ZM,tonga,toi,tong1318,toz,3
ZAM0974,ZM,nyanja,nya,nyan1308,cic,3
ZAM0974,ZM,lozi,loz,lozi1239,loz,3
ZAM0975,ZM,ngoni,nse,ngon1271,nse,4
ZAM0975,ZM,lozi,loz,lozi1239,loz,4
ZAM0975,ZM,luvale,lue,luva1239,luv,4
ZAM0975,ZM,tonga,toi,tong1318,toz,4
ZAM0976,ZM,lozi,loz,lozi1239,loz,4
ZAM0976,ZM,nyanja,nya,nyan1308,cic,4
ZAM0976,ZM,english,eng,stan1293,eng,4
ZAM0976,ZM,tonga,toi,tong1318,toz,4
ZAM0977,ZM,tonga,toi,tong1318,toz,4
ZAM0977,ZM,bemba,bem,bemb1257,lmb,4
ZAM0977,ZM,nyanja,nya,nyan1308,cic,4
ZAM0977,ZM,english,eng,stan1293,eng,4
ZAM0978,ZM,tonga,toi,tong1318,toz,2
ZAM0978,ZM,nyanja,nya,nyan1308,cic,2
ZAM0979,ZM,tonga,toi,tong1318,toz,3
ZAM0979,ZM,english,eng,stan1293,eng,3
ZAM0979,ZM,nyanja,nya,nyan1308,cic,3
ZAM0980,ZM,tonga,toi,tong1318,toz,2
ZAM0980,ZM,english,eng,stan1293,eng,2
ZAM0981,ZM,tonga,toi,tong1318,toz,3
ZAM0981,ZM,nyanja,nya,nyan1308,cic,3
ZAM0981,ZM,shona,sna,shon1251,shn,3
ZAM0982,ZM,tonga,toi,tong1318,toz,4
ZAM0982,ZM,lozi,loz,lozi1239,loz,4
ZAM0982,ZM,bemba,bem,bemb1257,lmb,4
ZAM0982,ZM,nyanja,nya,nyan1308,cic,4
ZAM0983,ZM,english,eng,stan1293,eng,3
ZAM0983,ZM,tonga,toi,tong1318,toz,3
ZAM0983,ZM,nyanja,nya,nyan1308,cic,3
ZAM0984,ZM,english,eng,stan1293,eng,4
ZAM0984,ZM,tonga,toi,tong1318,toz,4
ZAM0984,ZM,nyanja,nya,nyan1308,cic,4
ZAM0984,ZM,bemba,bem,bemb1257,lmb,4
ZAM0985,ZM,tonga,toi,tong1318,toz,3
ZAM0985,ZM,english,eng,stan1293,eng,3
ZAM0985,ZM,nyanja,nya,nyan1308,cic,3
ZAM0986,ZM,tonga,toi,tong1318,toz,4
ZAM0986,ZM,nyanja,nya,nyan1308,cic,4
ZAM0986,ZM,english,eng,stan1293,eng,4
ZAM0986,ZM,ila,ilb,ilaa1246,ila,4
ZAM0987,ZM,ila,ilb,ilaa1246,ila,3
ZAM0987,ZM,english,eng,stan1293,eng,3
ZAM0987,ZM,tonga,toi,tong1318,toz,3
ZAM0988,ZM,lozi,loz,lozi1239,loz,2
ZAM0988,ZM,tonga,toi,tong1318,toz,2
ZAM0989,ZM,bemba,bem,bemb1257,lmb,3
ZAM0989,ZM,english,eng,stan1293,eng,3
ZAM0989,ZM,nyanja,nya,nyan1308,cic,3
ZAM0990,ZM,tonga,toi,tong1318,toz,3
ZAM0990,ZM,ila,ilb,ilaa1246,ila,3
ZAM0990,ZM,nyanja,nya,nyan1308,cic,3
ZAM0991,ZM,bemba,bem,bemb1257,lmb,4
ZAM0991,ZM,nyanja,nya,nyan1308,cic,4
ZAM0991,ZM,mambwe,mgr,mamb1297,mmw,4
ZAM0991,ZM,tonga,toi,tong1318,toz,4
ZAM0992,ZM,english,eng,stan1293,eng,3
ZAM0992,ZM,tonga,toi,tong1318,toz,3
ZAM0992,ZM,nyanja,nya,nyan1308,cic,3
ZAM0993,ZM,tonga,toi,tong1318,toz,4
ZAM0993,ZM,kaonde,kqn,kaon1241,kil,4
ZAM0993,ZM,bemba,bem,bemb1257,lmb,4
ZAM0993,ZM,english,eng,stan1293,eng,4
ZAM0994,ZM,tonga,toi,tong1318,toz,4
ZAM0994,ZM,nyanja,nya,nyan1308,cic,4
ZAM0994,ZM,english,eng,stan1293,eng,4
ZAM0994,ZM,bemba,bem,bemb1257,lmb,4
ZAM0995,ZM,tonga,toi,tong1318,toz,1
ZAM0996,ZM,tonga,toi,tong1318,toz,3
ZAM0996,ZM,english,eng,stan1293,eng,3
ZAM0996,ZM,bemba,bem,bemb1257,lmb,3
ZAM0997,ZM,tonga,toi,tong1318,toz,1
ZAM0998,ZM,tonga,toi,tong1318,toz,2
ZAM0998,ZM,nyanja,nya,nyan1308,cic,2
ZAM0999,ZM,tonga,toi,tong1318,toz,4
ZAM0999,ZM,english,eng,stan1293,eng,4
ZAM0999,ZM,bemba,bem,bemb1257,lmb,4
ZAM0999,ZM,kaonde,kqn,kaon1241,kil,4
ZAM1000,ZM,tonga,toi,tong1318,toz,3
ZAM1000,ZM,english,eng,stan1293,eng,3
ZAM1000,ZM,nyanja,nya,nyan1308,cic,3
ZAM1001,ZM,tonga,toi,tong1318,toz,2
ZAM1001,ZM,nyanja,nya,nyan1308,cic,2
ZAM1002,ZM,tonga,toi,tong1318,toz,1
ZAM1003,ZM,tonga,toi,tong1318,toz,1
ZAM1004,ZM,tonga,toi,tong1318,toz,1
ZAM1005,ZM,tonga,toi,tong1318,toz,1
ZAM1006,ZM,tonga,toi,tong1318,toz,3
ZAM1006,ZM,nyanja,nya,nyan1308,cic,3
ZAM1006,ZM,ila,ilb,ilaa1246,ila,3
ZAM1007,ZM,tonga,toi,tong1318,toz,1
ZAM1008,ZM,tonga,toi,tong1318,toz,3
ZAM1008,ZM,nyanja,nya,nyan1308,cic,3
ZAM1008,ZM,bemba,bem,bemb1257,lmb,3
ZAM1009,ZM,tonga,toi,tong1318,toz,1
ZAM1010,ZM,tonga,toi,tong1318,toz,3
ZAM1010,ZM,english,eng,stan1293,eng,3
ZAM1010,ZM,nyanja,nya,nyan1308,cic,3
ZAM1011,ZM,tonga,toi,tong1318,toz,2
ZAM1011,ZM,english,eng,stan1293,eng,2
ZAM1012,ZM,tonga,toi,tong1318,toz,3
ZAM1012,ZM,nyanja,nya,nyan1308,cic,3
ZAM1012,ZM,english,eng,stan1293,eng,3
ZAM1013,ZM,tonga,toi,tong1318,toz,1
ZAM1014,ZM,tonga,toi,tong1318,toz,2
ZAM1014,ZM,nyanja,nya,nyan1308,cic,2
ZAM1015,ZM,nkoya,nka,nkoy1244,blu hem kil kyo sge,4
ZAM1015,ZM,lozi,loz,lozi1239,loz,4
ZAM1015,ZM,tonga,toi,tong1318,toz,4
ZAM1015,ZM,nyanja,nya,nyan1308,cic,4
ZAM1016,ZM,tonga,toi,tong1318,toz,4
ZAM1016,ZM,nyanja,nya,nyan1308,cic,4
ZAM1016,ZM,english,eng,stan1293,eng,4
ZAM1016,ZM,lozi,loz,lozi1239,loz,4
ZAM1017,ZM,tonga,toi,tong1318,toz,3
ZAM1017,ZM,nyanja,nya,nyan1308,cic,3
ZAM1017,ZM,lozi,loz,lozi1239,loz,3
ZAM1018,ZM,tonga,toi,tong1318,toz,2
ZAM1018,ZM,lozi,loz,lozi1239,loz,2
ZAM1019,ZM,tonga,toi,tong1318,toz,2
ZAM1019,ZM,bemba,bem,bemb1257,lmb,2
ZAM1020,ZM,tonga,toi,tong1318,toz,3
ZAM1020,ZM,nyanja,nya,nyan1308,cic,3
ZAM1020,ZM,english,eng,stan1293,eng,3
ZAM1021,ZM,tonga,toi,tong1318,toz,1
ZAM1022,ZM,tonga,toi,tong1318,toz,1
ZAM1023,ZM,tonga,toi,tong1318,toz,1
ZAM1024,ZM,tonga,toi,tong1318,toz,2
ZAM1024,ZM,nyanja,nya,nyan1308,cic,2
ZAM1025,ZM,tokaleya,toi,tong1318,toz,3
ZAM1025,ZM,tonga,toi,tong1318,toz,3
ZAM1025,ZM,nyanja,nya,nyan1308,cic,3
ZAM1026,ZM,toka,,,,3
ZAM1026,ZM,lozi,loz,lozi1239,loz,3
ZAM1026,ZM,nyanja,nya,nyan1308,cic,3
ZAM1027,ZM,tokaleya,toi,tong1318,toz,3
ZAM1027,ZM,lozi,loz,lozi1239,loz,3
ZAM1027,ZM,tonga,toi,tong1318,toz,3
ZAM1028,ZM,tokaleya,toi,tong1318,toz,4
ZAM1028,ZM,lozi,loz,lozi1239,loz,4
ZAM1028,ZM,nyanja,nya,nyan1308,cic,4
ZAM1028,ZM,tonga,toi,tong1318,toz,4
ZAM1029,ZM,tonga,toi,tong1318,toz,1
ZAM1030,ZM,tonga,toi,tong1318,toz,1
ZAM1031,ZM,tokaleya,toi,tong1318,toz,2
ZAM1031,ZM,lozi,loz,lozi1239,loz,2
ZAM1032,ZM,lozi,loz,lozi1239,loz,3
ZAM1032,ZM,nyanja,nya,nyan1308,cic,3
ZAM1032,ZM,tokaleya,toi,tong1318,toz,3
ZAM1033,ZM,tonga,toi,tong1318,toz,4
ZAM1033,ZM,lozi,loz,lozi1239,loz,4
ZAM1033,ZM,nyanja,nya,nyan1308,cic,4
ZAM1033,ZM,english,eng,stan1293,eng,4
ZAM1034,ZM,njanja,nya,nyan1308,cic,3
ZAM1034,ZM,bemba,bem,bemb1257,lmb,3
ZAM1034,ZM,tonga,toi,tong1318,toz,3
ZAM1035,ZM,tokaleya,toi,tong1318,toz,3
ZAM1035,ZM,tonga,toi,tong1318,toz,3
ZAM1035,ZM,lozi,loz,lozi1239,loz,3
ZAM1036,ZM,tokaleya,toi,tong1318,toz,3
ZAM1036,ZM,lozi,loz,lozi1239,loz,3
ZAM1036,ZM,tonga,toi,tong1318,toz,3
ZAM1037,ZM,tokaleya,toi,tong1318,toz,1
ZAM1038,ZM,tokaleya,toi,tong1318,toz,4
ZAM1038,ZM,lozi,loz,lozi1239,loz,4
ZAM1038,ZM,nyanja,nya,nyan1308,cic,4
ZAM1038,ZM,tonga,toi,tong1318,toz,4
ZAM1039,ZM,tokaleya,toi,tong1318,toz,3
ZAM1039,ZM,nyanja,nya,nyan1308,cic,3
ZAM1039,ZM,bemba,bem,bemb1257,lmb,3
ZAM1040,ZM,tokaleya,toi,tong1318,toz,4
ZAM1040,ZM,nyanja,nya,nyan1308,cic,4
ZAM1040,ZM,lozi,loz,lozi1239,loz,4
ZAM1040,ZM,english,eng,stan1293,eng,4
ZAM1041,ZM,lozi,loz,lozi1239,loz,4
ZAM1041,ZM,tonga,toi,tong1318,toz,4
ZAM1041,ZM,english,eng,stan1293,eng,4
ZAM1041,ZM,nyanja,nya,nyan1308,cic,4
ZAM1042,ZM,bemba,bem,bemb1257,lmb,3
ZAM1042,ZM,nyanja,nya,nyan1308,cic,3
ZAM1042,ZM,english,eng,stan1293,eng,3
ZAM1043,ZM,tonga,toi,tong1318,toz,3
ZAM1043,ZM,nyanja,nya,nyan1308,cic,3
ZAM1043,ZM,lozi,loz,lozi1239,loz,3
ZAM1044,ZM,tonga,toi,tong1318,toz,4
ZAM1044,ZM,lozi,loz,lozi1239,loz,4
ZAM1044,ZM,lenje,leh,lenj1248,ila toz,4
ZAM1044,ZM,nyanja,nya,nyan1308,cic,4
ZAM1045,ZM,tonga,toi,tong1318,toz,1
ZAM1046,ZM,tonga,toi,tong1318,toz,3
ZAM1046,ZM,nyanja,nya,nyan1308,cic,3
ZAM1046,ZM,bemba,bem,bemb1257,lmb,3
ZAM1047,ZM,tonga,toi,tong1318,toz,4
ZAM1047,ZM,english,eng,stan1293,eng,4
ZAM1047,ZM,nyanja,nya,nyan1308,cic,4
ZAM1047,ZM,bemba,bem,bemb1257,lmb,4
ZAM1048,ZM,tonga,toi,tong1318,toz,4
ZAM1048,ZM,english,eng,stan1293,eng,4
ZAM1048,ZM,bemba,bem,bemb1257,lmb,4
ZAM1048,ZM,nyanja,nya,nyan1308,cic,4
ZAM1049,ZM,tonga,toi,tong1318,toz,1
ZAM1050,ZM,tonga,toi,tong1318,toz,2
ZAM1050,ZM,nyanja,nya,nyan1308,cic,2
ZAM1051,ZM,ngoni,nse,ngon1271,nse,4
ZAM1051,ZM,tonga,toi,tong1318,toz,4
ZAM1051,ZM,lozi,loz,lozi1239,loz,4
ZAM1051,ZM,bemba,bem,bemb1257,lmb,4
ZAM1052,ZM,tonga,toi,tong1318,toz,4
ZAM1052,ZM,tokaleya,toi,tong1318,toz,4
ZAM1052,ZM,bemba,bem,bemb1257,lmb,4
ZAM1052,ZM,lozi,loz,lozi1239,loz,4
ZAM1053,ZM,tonga,toi,tong1318,toz,1
ZAM1054,ZM,tonga,toi,tong1318,toz,3
ZAM1054,ZM,nyanja,nya,nyan1308,cic,3
ZAM1054,ZM,lozi,loz,lozi1239,loz,3
ZAM1055,ZM,tonga,toi,tong1318,toz,3
ZAM1055,ZM,nyanja,nya,nyan1308,cic,3
ZAM1055,ZM,bemba,bem,bemb1257,lmb,3
ZAM1056,ZM,tonga,toi,tong1318,toz,4
ZAM1056,ZM,nyanja,nya,nyan1308,cic,4
ZAM1056,ZM,lozi,loz,lozi1239,loz,4
ZAM1056,ZM,english,eng,stan1293,eng,4
ZAM1057,ZM,tonga,toi,tong1318,toz,4
ZAM1057,ZM,bemba,bem,bemb1257,lmb,4
ZAM1057,ZM,nyanja,nya,nyan1308,cic,4
ZAM1057,ZM,english,eng,stan1293,eng,4
ZAM1058,ZM,tonga,toi,tong1318,toz,2
ZAM1058,ZM,nyanja,nya,nyan1308,cic,2
ZAM1059,ZM,tonga,toi,tong1318,toz,2
ZAM1059,ZM,nyanja,nya,nyan1308,cic,2
ZAM1060,ZM,tonga,toi,tong1318,toz,4
ZAM1060,ZM,bemba,bem,bemb1257,lmb,4
ZAM1060,ZM,kaonde,kqn,kaon1241,kil,4
ZAM1060,ZM,nyanja,nya,nyan1308,cic,4
ZAM1061,ZM,tonga,toi,tong1318,toz,2
ZAM1061,ZM,nyanja,nya,nyan1308,cic,2
ZAM1062,ZM,tonga,toi,tong1318,toz,2
ZAM1062,ZM,nyanja,nya,nyan1308,cic,2
ZAM1063,ZM,tonga,toi,tong1318,toz,4
ZAM1063,ZM,bemba,bem,bemb1257,lmb,4
ZAM1063,ZM,english,eng,stan1293,eng,4
ZAM1063,ZM,nyanja,nya,nyan1308,cic,4
ZAM1064,ZM,tonga,toi,tong1318,toz,4
ZAM1064,ZM,english,eng,stan1293,eng,4
ZAM1064,ZM,lozi,loz,lozi1239,loz,4
ZAM1064,ZM,bemba,bem,bemb1257,lmb,4
ZAM1065,ZM,tonga,toi,tong1318,toz,2
ZAM1065,ZM,nyanja,nya,nyan1308,cic,2
ZAM1066,ZM,tonga,toi,tong1318,toz,1
ZAM1067,ZM,tonga,toi,tong1318,toz,3
ZAM1067,ZM,bemba,bem,bemb1257,lmb,3
ZAM1067,ZM,nyanja,nya,nyan1308,cic,3
ZAM1068,ZM,tonga,toi,tong1318,toz,3
ZAM1068,ZM,nyanja,nya,nyan1308,cic,3
ZAM1068,ZM,english,eng,stan1293,eng,3
ZAM1069,ZM,tonga,toi,tong1318,toz,2
ZAM1069,ZM,nyanja,nya,nyan1308,cic,2
ZAM1070,ZM,tonga,toi,tong1318,toz,3
ZAM1070,ZM,english,eng,stan1293,eng,3
ZAM1070,ZM,nyanja,nya,nyan1308,cic,3
ZAM1071,ZM,tonga,toi,tong1318,toz,3
ZAM1071,ZM,nyanja,nya,nyan1308,cic,3
ZAM1071,ZM,english,eng,stan1293,eng,3
ZAM1072,ZM,english,eng,stan1293,eng,4
ZAM1072,ZM,tonga,toi,tong1318,toz,4
ZAM1072,ZM,nyanja,nya,nyan1308,cic,4
ZAM1072,ZM,bemba,bem,bemb1257,lmb,4
ZAM1073,ZM,tonga,toi,tong1318,toz,3
ZAM1073,ZM,english,eng,stan1293,eng,3
ZAM1073,ZM,nyanja,nya,nyan1308,cic,3
ZAM1074,ZM,bemba,bem,bemb1257,lmb,3
ZAM1074,ZM,english,eng,stan1293,eng,3
ZAM1074,ZM,tonga,toi,tong1318,toz,3
ZAM1075,ZM,tonga,toi,tong1318,toz,1
ZAM1076,ZM,tonga,toi,tong1318,toz,2
ZAM1076,ZM,bemba,bem,bemb1257,lmb,2
ZAM1077,ZM,tonga,toi,tong1318,toz,3
ZAM1077,ZM,ila,ilb,ilaa1246,ila,3
ZAM1077,ZM,nyanja,nya,nyan1308,cic,3
ZAM1078,ZM,tonga,toi,tong1318,toz,3
ZAM1078,ZM,nyanja,nya,nyan1308,cic,3
ZAM1078,ZM,bemba,bem,bemb1257,lmb,3
ZAM1079,ZM,tonga,toi,tong1318,toz,4
ZAM1079,ZM,ila,ilb,ilaa1246,ila,4
ZAM1079,ZM,english,eng,stan1293,eng,4
ZAM1079,ZM,nyanja,nya,nyan1308,cic,4
ZAM1080,ZM,mbumda,,,,4
ZAM1080,ZM,tonga,toi,tong1318,toz,4
ZAM1080,ZM,english,eng,stan1293,eng,4
ZAM1080,ZM,nyanja,nya,nyan1308,cic,4
ZAM1081,ZM,tonga,toi,tong1318,toz,4
ZAM1081,ZM,english,eng,stan1293,eng,4
ZAM1081,ZM,nyanja,nya,nyan1308,cic,4
ZAM1081,ZM,bemba,bem,bemb1257,lmb,4
ZAM1082,ZM,tonga,toi,tong1318,toz,4
ZAM1082,ZM,english,eng,stan1293,eng,4
ZAM1082,ZM,nyanja,nya,nyan1308,cic,4
ZAM1082,ZM,bemba,bem,bemb1257,lmb,4
ZAM1083,ZM,tonga,toi,tong1318,toz,1
ZAM1084,ZM,tonga,toi,tong1318,toz,1
ZAM1085,ZM,tonga,toi,tong1318,toz,1
ZAM1086,ZM,tonga,toi,tong1318,toz,3
ZAM1086,ZM,nyanja,nya,nyan1308,cic,3
ZAM1086,ZM,english,eng,stan1293,eng,3
ZAM1087,ZM,tonga,toi,tong1318,toz,4
ZAM1087,ZM,english,eng,stan1293,eng,4
ZAM1087,ZM,nyanja,nya,nyan1308,cic,4
ZAM1087,ZM,lozi,loz,lozi1239,loz,4
ZAM1088,ZM,tonga,toi,tong1318,toz,1
ZAM1089,ZM,tonga,toi,tong1318,toz,2
ZAM1089,ZM,bemba,bem,bemb1257,lmb,2
ZAM1090,ZM,tonga,toi,tong1318,toz,1
ZAM1091,ZM,tonga,toi,tong1318,toz,3
ZAM1091,ZM,english,eng,stan1293,eng,3
ZAM1091,ZM,nyanja,nya,nyan1308,cic,3
ZAM1092,ZM,tonga,toi,tong1318,toz,3
ZAM1092,ZM,nyanja,nya,nyan1308,cic,3
ZAM1092,ZM,english,eng,stan1293,eng,3
ZAM1093,ZM,tonga,toi,tong1318,toz,2
ZAM1093,ZM,nyanja,nya,nyan1308,cic,2
ZAM1094,ZM,tonga,toi,tong1318,toz,2
ZAM1094,ZM,english,eng,stan1293,eng,2
ZAM1095,ZM,chewa,nya,chew1246,cic,4
ZAM1095,ZM,nyanja,nya,nyan1308,cic,4
ZAM1095,ZM,english,eng,stan1293,eng,4
ZAM1095,ZM,tonga,toi,tong1318,toz,4
ZAM1096,ZM,tonga,toi,tong1318,toz,3
ZAM1096,ZM,nyanja,nya,nyan1308,cic,3
ZAM1096,ZM,lozi,loz,lozi1239,loz,3
ZAM1097,ZM,tonga,toi,tong1318,toz,2
ZAM1097,ZM,nyanja,nya,nyan1308,cic,2
ZAM1098,ZM,tonga,toi,tong1318,toz,1
ZAM1099,ZM,tonga,toi,tong1318,toz,3
ZAM1099,ZM,nyanja,nya,nyan1308,cic,3
ZAM1099,ZM,bemba,bem,bemb1257,lmb,3
ZAM1100,ZM,tonga,toi,tong1318,toz,1
ZAM1101,ZM,tonga,toi,tong1318,toz,1
ZAM1102,ZM,tonga,toi,tong1318,toz,2
ZAM1102,ZM,nyanja,nya,nyan1308,cic,2
ZAM1103,ZM,tonga,toi,tong1318,toz,1
ZAM1104,ZM,tonga,toi,tong1318,toz,1
ZAM1105,ZM,lozi,loz,lozi1239,loz,4
ZAM1105,ZM,nyanja,nya,nyan1308,cic,4
ZAM1105,ZM,luvale,lue,luva1239,luv,4
ZAM1105,ZM,english,eng,stan1293,eng,4
ZAM1106,ZM,lozi,loz,lozi1239,loz,4
ZAM1106,ZM,luvale,lue,luva1239,luv,4
ZAM1106,ZM,nyanja,nya,nyan1308,cic,4
ZAM1106,ZM,english,eng,stan1293,eng,4
ZAM1107,ZM,english,eng,stan1293,eng,2
ZAM1107,ZM,lozi,loz,lozi1239,loz,2
ZAM1108,ZM,english,eng,stan1293,eng,4
ZAM1108,ZM,lozi,loz,lozi1239,loz,4
ZAM1108,ZM,nyanja,nya,nyan1308,cic,4
ZAM1108,ZM,mbunda,mck,mbun1249,luc,4
ZAM1109,ZM,lozi,loz,lozi1239,loz,4
ZAM1109,ZM,nkoya,nka,nkoy1244,blu hem kil kyo sge,4
ZAM1109,ZM,nyanja,nya,nyan1308,cic,4
ZAM1109,ZM,bemba,bem,bemb1257,lmb,4
ZAM1110,ZM,english,eng,stan1293,eng,4
ZAM1110,ZM,lozi,loz,lozi1239,loz,4
ZAM1110,ZM,nyanja,nya,nyan1308,cic,4
ZAM1110,ZM,bemba,bem,bemb1257,lmb,4
ZAM1111,ZM,lozi,loz,lozi1239,loz,3
ZAM1111,ZM,nyanja,nya,nyan1308,cic,3
ZAM1111,ZM,english,eng,stan1293,eng,3
ZAM1112,ZM,lozi,loz,lozi1239,loz,3
ZAM1112,ZM,tonga,toi,tong1318,toz,3
ZAM1112,ZM,english,eng,stan1293,eng,3
ZAM1113,ZM,lozi,loz,lozi1239,loz,4
ZAM1113,ZM,english,eng,stan1293,eng,4
ZAM1113,ZM,mbunda,mck,mbun1249,luc,4
ZAM1113,ZM,nyanja,nya,nyan1308,cic,4
ZAM1114,ZM,lozi,loz,lozi1239,loz,4
ZAM1114,ZM,english,eng,stan1293,eng,4
ZAM1114,ZM,tonga,toi,tong1318,toz,4
ZAM1114,ZM,bemba,bem,bemb1257,lmb,4
ZAM1115,ZM,english,eng,stan1293,eng,4
ZAM1115,ZM,lozi,loz,lozi1239,loz,4
ZAM1115,ZM,mbunda,mck,mbun1249,luc,4
ZAM1115,ZM,bemba,bem,bemb1257,lmb,4
ZAM1116,ZM,english,eng,stan1293,eng,3
ZAM1116,ZM,lozi,loz,lozi1239,loz,3
ZAM1116,ZM,nyanja,nya,nyan1308,cic,3
ZAM1117,ZM,english,eng,stan1293,eng,4
ZAM1117,ZM,lozi,loz,lozi1239,loz,4
ZAM1117,ZM,nyanja,nya,nyan1308,cic,4
ZAM1117,ZM,bemba,bem,bemb1257,lmb,4
ZAM1118,ZM,lozi,loz,lozi1239,loz,3
ZAM1118,ZM,english,eng,stan1293,eng,3
ZAM1118,ZM,mbunda,mck,mbun1249,luc,3
ZAM1119,ZM,luvale,lue,luva1239,luv,4
ZAM1119,ZM,lozi,loz,lozi1239,loz,4
ZAM1119,ZM,luchazi,lch,luch1239,luc,4
ZAM1119,ZM,english,eng,stan1293,eng,4
ZAM1120,ZM,bemba,bem,bemb1257,lmb,3
ZAM1120,ZM,english,eng,stan1293,eng,3
ZAM1120,ZM,nyanja,nya,nyan1308,cic,3
ZAM1121,ZM,lozi,loz,lozi1239,loz,3
ZAM1121,ZM,english,eng,stan1293,eng,3
ZAM1121,ZM,nyanja,nya,nyan1308,cic,3
ZAM1122,ZM,lozi,loz,lozi1239,loz,2
ZAM1122,ZM,english,eng,stan1293,eng,2
ZAM1123,ZM,kaonde,kqn,kaon1241,kil,3
ZAM1123,ZM,lozi,loz,lozi1239,loz,3
ZAM1123,ZM,mbunda,mck,mbun1249,luc,3
ZAM1124,ZM,bemba,bem,bemb1257,lmb,3
ZAM1124,ZM,lozi,loz,lozi1239,loz,3
ZAM1124,ZM,nyanja,nya,nyan1308,cic,3
ZAM1125,ZM,lozi,loz,lozi1239,loz,2
ZAM1125,ZM,kwamashi,mho,mash1267,luc luv loz kwn sub,2
ZAM1126,ZM,lozi,loz,lozi1239,loz,3
ZAM1126,ZM,luvale,lue,luva1239,luv,3
ZAM1126,ZM,mbunda,mck,mbun1249,luc,3
ZAM1127,ZM,lozi,loz,lozi1239,loz,3
ZAM1127,ZM,kwamashi,mho,mash1267,luc luv loz kwn sub,3
ZAM1127,ZM,nkoya,nka,nkoy1244,blu hem kil kyo sge,3
ZAM1128,ZM,lozi,loz,lozi1239,loz,3
ZAM1128,ZM,bunda,mck,mbun1249,luc,3
ZAM1128,ZM,luchazi,lch,luch1239,luc,3
ZAM1129,ZM,lozi,loz,lozi1239,loz,3
ZAM1129,ZM,mbunda,mck,mbun1249,luc,3
ZAM1129,ZM,luvale,lue,luva1239,luv,3
ZAM1130,ZM,lozi,loz,lozi1239,loz,4
ZAM1130,ZM,english,eng,stan1293,eng,4
ZAM1130,ZM,bemba,bem,bemb1257,lmb,4
ZAM1130,ZM,nyanja,nya,nyan1308,cic,4
ZAM1131,ZM,lozi,loz,lozi1239,loz,2
ZAM1131,ZM,luchazi,lch,luch1239,luc,2
ZAM1132,ZM,chokwe,cjk,chok1245,luv,3
ZAM1132,ZM,nkwangwa,,,,3
ZAM1132,ZM,lozi,loz,lozi1239,loz,3
ZAM1133,ZM,lozi,loz,lozi1239,loz,4
ZAM1133,ZM,english,eng,stan1293,eng,4
ZAM1133,ZM,nyanja,nya,nyan1308,cic,4
ZAM1133,ZM,bemba,bem,bemb1257,lmb,4
ZAM1134,ZM,lozi,loz,lozi1239,loz,1
ZAM1135,ZM,lozi,loz,lozi1239,loz,4
ZAM1135,ZM,tonga,toi,tong1318,toz,4
ZAM1135,ZM,english,eng,stan1293,eng,4
ZAM1135,ZM,mbunda,mck,mbun1249,luc,4
ZAM1136,ZM,lozi,loz,lozi1239,loz,2
ZAM1136,ZM,nyanja,nya,nyan1308,cic,2
ZAM1137,ZM,luvale,lue,luva1239,luv,4
ZAM1137,ZM,nyanja,nya,nyan1308,cic,4
ZAM1137,ZM,bemba,bem,bemb1257,lmb,4
