round,variable,country,lang_name,iso_alpha2,n_resp,prop
5,Q2OTHER,19,mulambya,ZM,1,0.058237126385544784
5,Q2OTHER,18,mululi,UG,3,0.016887398394259557
5,Q2OTHER,18,mulundi,UG,1,0.0065585852498172195
5,Q2OTHER,19,mumba,ZM,1,0.014056343177219486
5,Q2OTHER,14,mumuye,NG,4,0.013054123267816933
5,Q2OTHER,26,mundani,CM,1,0.002358931097121293
5,Q2OTHER,18,munyarwanda,UG,1,0.07307527526994252
5,Q2OTHER,14,mupun,NG,1,0.007176580605136139
5,Q2OTHER,18,muruli,UG,1,0.004719383331416837
5,Q2OTHER,18,musungora,UG,1,0.011940574478796163
5,Q2OTHER,18,mutagwenda,UG,1,0.009084820141136749
5,Q2OTHER,18,mutgwenda,UG,1,0.009084820141136749
5,Q2OTHER,14,mwaghavul,NG,3,0.011073015205432695
5,Q2OTHER,18,mwamba,UG,1,0.007613974003275162
5,Q2OTHER,5,nabdam,GH,7,0.014650442862318747
5,Q2OTHER,28,nallou,GN,1,0.031975827713144105
5,Q2OTHER,20,nambiya,ZW,11,0.09642106989913671
5,Q2OTHER,5,nanumba,GH,1,0.0017437160568182623
5,Q2OTHER,1,natimba,BJ,1,0.040132857573657164
5,Q2OTHER,5,nawurt,GH,1,0.002018189880576693
5,Q2OTHER,14,nbula,NG,1,0.0036383509547961218
5,Q2OTHER,26,nchang,CM,1,0.001783305969966618
5,Q2OTHER,19,ndebele,ZM,1,0.07178741814752247
5,Q2OTHER,26,ndi,CM,1,0.005109911272571377
5,Q2OTHER,27,neyo,CI,1,0.007403801348900768
5,Q2OTHER,24,ngam-gam,TG,12,0.05156398344004256
5,Q2OTHER,14,ngas,NG,3,0.01532396105419366
5,Q2OTHER,26,ngemba,CM,3,0.008144471736286555
5,Q2OTHER,26,ngi,CM,3,0.01089811631278559
5,Q2OTHER,26,ngoa,CM,1,0.0037197665421406867
5,Q2OTHER,26,ngobale,CM,1,0.007712207342111379
5,Q2OTHER,26,ngwoh,CM,1,0.00321608023865946
5,Q2OTHER,12,nharinga,MZ,1,0.0010635572276177733
5,Q2OTHER,14,nigili,NG,1,0.0022964376121834473
5,Q2OTHER,14,ningawa,NG,1,0.002911455082696106
5,Q2OTHER,26,nkambe,CM,1,0.005446535190265646
5,Q2OTHER,5,nkura,GH,2,0.003931860912259007
5,Q2OTHER,26,nlimbom,CM,1,0.00895908878103051
5,Q2OTHER,14,north ivie,NG,1,0.0022883321691543083
5,Q2OTHER,12,nsenga,MZ,2,0.004187686440311349
5,Q2OTHER,26,ntem,CM,2,0.018895144786790535
5,Q2OTHER,26,ntenako,CM,1,0.00712526269393238
5,Q2OTHER,6,nubian,KE,1,0.0077199695476457084
5,Q2OTHER,5,nusu,GH,1,0.002288630693483184
5,Q2OTHER,26,nweh,CM,2,0.006078697639261979
5,Q2OTHER,20,nyanja,ZW,1,0.010910150048789348
5,Q2OTHER,20,nyasaland,ZW,1,0.009351963703073984
5,Q2OTHER,13,nyemba,NA,2,0.26921901536687604
5,Q2OTHER,26,nyokon,CM,1,0.0010116534542643563
5,Q2OTHER,5,nzema,GH,2,0.005103568171197079
5,Q2OTHER,26,nzime,CM,2,0.010349079686603185
5,Q2OTHER,26,obang,CM,1,0.001980060569446624
5,Q2OTHER,14,ogoja,NG,2,0.00609131482793414
5,Q2OTHER,14,ohafia,NG,5,0.018243431016309642
5,Q2OTHER,18,okebu,UG,1,0.010758598174461242
5,Q2OTHER,14,okpe,NG,3,0.01197918497648566
5,Q2OTHER,14,okpella,NG,11,0.0310882067980687
5,Q2OTHER,14,okrika,NG,21,0.1076544242876696
5,Q2OTHER,26,oku,CM,5,0.022577519937758184
5,Q2OTHER,14,olukumi,NG,1,0.002714773564276747
5,Q2OTHER,18,ombach,UG,1,0.014404404054884117
5,Q2OTHER,14,once,NG,1,0.002763587349670109
5,Q2OTHER,26,oroko,CM,2,0.006935846780800147
5,Q2OTHER,6,oroma,KE,7,0.03615404029989493
5,Q2OTHER,26,oshe,CM,1,0.0034018955819440917
5,Q2OTHER,14,ososo,NG,1,0.003682778873969407
5,Q2OTHER,2,parakarungu,BW,1,0.05537835558561062
5,Q2OTHER,15,pepele,SN,1,0.04002740879658322
5,Q2OTHER,24,peul,TG,2,0.019612349460855362
5,Q2OTHER,26,peulh,CM,1,0.0034493520775946748
5,Q2OTHER,6,pokomo,KE,6,0.025736461374350882
5,Q2OTHER,15,portugais,SN,1,0.07455412229980761
5,Q2OTHER,6,punjabi,KE,1,0.005392340505687391
5,Q2OTHER,6,rendile,KE,9,0.0337334175008436
5,Q2OTHER,14,ron,NG,1,0.0056036297920468376
5,Q2OTHER,12,ronga,MZ,12,0.024398230210571754
5,Q2OTHER,18,rufumbira,UG,3,0.02953686692213424
5,Q2OTHER,18,rugisu,UG,1,0.01392171787543464
5,Q2OTHER,18,rululi,UG,2,0.0070156583912212465
5,Q2OTHER,13,rumbundu,NA,1,0.14753799245821164
5,Q2OTHER,18,runyarwanda,UG,1,0.006704693544209284
5,Q2OTHER,18,rutagwenda,UG,11,0.14077050381710313
5,Q2OTHER,6,sabaot,KE,8,0.06766599218695517
5,Q2OTHER,3,sambla,BF,1,0.012007517362240372
5,Q2OTHER,27,samoro,CI,1,0.004901890958699107
5,Q2OTHER,26,sanaga,CM,1,0.004100523621790795
5,Q2OTHER,8,sapo,LR,1,1
5,Q2OTHER,14,sayawa,NG,7,0.02776290189635249
5,Q2OTHER,2,sebanderu,BW,1,0.08582097576928134
5,Q2OTHER,2,sebolongwe,BW,1,0.059679544791342166
5,Q2OTHER,2,sekolong,BW,1,0.052897516545350895
5,Q2OTHER,2,senanjwa,BW,1,0.035102713149095445
5,Q2OTHER,2,sepedi,BW,2,0.13809382007705587
5,Q2OTHER,2,setebele,BW,1,0.047832422660397986
5,Q2OTHER,2,setlharo,BW,3,0.1974044585228468
5,Q2OTHER,2,setswapong,BW,6,0.27544723199888393
5,Q2OTHER,20,shangani,ZW,20,0.24506801141557114
5,Q2OTHER,20,shangwe,ZW,4,0.0699885963014949
5,Q2OTHER,6,shelshel,KE,1,0.020871073428179572
5,Q2OTHER,19,shila,ZM,1,0.06094285790846748
5,Q2OTHER,13,shona,NA,1,0.11686331814842302
5,Q2OTHER,19,shona,ZM,3,0.12332454184207696
5,Q2OTHER,14,shuwa,NG,3,0.009192064026065346
5,Q2OTHER,19,siluchazi,ZM,1,0.09542923569059732
5,Q2OTHER,24,sirka,TG,2,0.012205743437368095
5,Q2OTHER,5,sissala,GH,5,0.01437826081629187
5,Q2OTHER,30,sizulu,SZ,3,0.21048637773854145
5,Q2OTHER,27,sokouya,CI,3,0.013134035628660775
5,Q2OTHER,24,sola,TG,8,0.0321588449846824
5,Q2OTHER,20,sotho,ZW,2,0.03781416156212646
5,Q2OTHER,15,soussou,SN,2,0.12083523473556679
5,Q2OTHER,6,suba,KE,3,0.0323065619388086
5,Q2OTHER,18,swahili,UG,1,0.006843526759172904
5,Q2OTHER,19,swaka,ZM,1,0.08967644027982305
5,Q2OTHER,12,tacuane,MZ,14,0.03668029253145575
5,Q2OTHER,27,tagbana,CI,3,0.01704243362569941
5,Q2OTHER,5,talensi,GH,11,0.022812797712002526
5,Q2OTHER,31,tamazight,DZ,94,1
5,Q2OTHER,33,tamazight,MA,130,0.9716378108978715
5,Q2OTHER,14,tangale,NG,1,0.002902486050964341
5,Q2OTHER,18,tanzanian,UG,1,0.004775080795018283
5,Q2OTHER,14,tarok,NG,11,0.052683096192684194
5,Q2OTHER,24,tchamba,TG,11,0.06323295011605133
5,Q2OTHER,26,tchang,CM,1,0.0071958298812461186
5,Q2OTHER,24,tchokossi,TG,5,0.02873888199683878
5,Q2OTHER,24,temberma,TG,3,0.01249809657359248
5,Q2OTHER,27,teninka,CI,1,0.004619749953232447
5,Q2OTHER,6,teso,KE,24,0.16110774941105846
5,Q2OTHER,6,tharaka,KE,7,0.024098654744962714
5,Q2OTHER,5,timbru,GH,2,0.005500015556253359
5,Q2OTHER,14,tiv,NG,1,0.002683338288618247
5,Q2OTHER,28,toma mania,GN,1,0.03158377640652132
5,Q2OTHER,5,tombolon,GH,3,0.008148288215855328
5,Q2OTHER,15,tourka,SN,1,0.053823615064098516
5,Q2OTHER,3,toussian,BF,8,0.09698937056942092
5,Q2OTHER,16,tsonga,ZA,1,0.26154008768491754
5,Q2OTHER,30,tsonga,SZ,1,0.06516635038268177
5,Q2OTHER,20,tumbuka,ZW,1,0.017983121693999633
5,Q2OTHER,3,turka,BF,5,0.09066441856927832
5,Q2OTHER,14,ukwale,NG,1,0.002714773564276747
5,Q2OTHER,14,ukwani,NG,1,0.0027716281044069166
5,Q2OTHER,14,uwa,NG,1,0.0033855005921453077
5,Q2OTHER,14,uzeba,NG,2,0.0089230901065509
5,Q2OTHER,20,vhitori,ZW,5,0.052011757424214725
5,Q2OTHER,5,waala,GH,5,0.014287291033306695
5,Q2OTHER,1,waama,BJ,2,0.07692131034950957
5,Q2OTHER,26,wandala,CM,2,0.019392754848015257
5,Q2OTHER,5,wangra,GH,1,0.0032497880878755137
5,Q2OTHER,6,wardei,KE,1,0.0058335979036517
5,Q2OTHER,24,watchi,TG,7,0.03904928006774095
5,Q2OTHER,26,weh,CM,1,0.008582159980173833
5,Q2OTHER,26,widikum,CM,1,0.004693172776953888
5,Q2OTHER,26,wimbum,CM,1,0.004515503987551637
5,Q2OTHER,27,wobe,CI,18,0.13401321056038829
5,Q2OTHER,28,wome,GN,1,0.03157911776894693
5,Q2OTHER,26,womela,CM,2,0.00926132241458806
5,Q2OTHER,7,xhosa,LS,1,1
5,Q2OTHER,20,xhosa,ZW,1,0.007645804057978651
5,Q2OTHER,14,yakhor,NG,16,0.057391013076133465
5,Q2OTHER,3,yanan,BF,3,0.044166808315335385
5,Q2OTHER,12,yao,MZ,4,0.007282582541997649
5,Q2OTHER,19,yawa,ZM,1,0.06369224120748271
5,Q2OTHER,24,yorouba,TG,2,0.014725749794904753
5,Q2OTHER,14,youm,NG,2,0.011207259584093675
5,Q2OTHER,14,zamji,NG,1,0.0029913904055301607
5,Q2OTHER,5,zamrama,GH,1,0.0023496894368732458
5,Q2OTHER,13,zembas,NA,1,0.13069164818717185
5,Q2OTHER,1,zerma,BJ,1,0.05548905254100258
5,Q2OTHER,27,zinninga,CI,1,0.004619749953232447
5,Q2OTHER,26,zoulgo,CM,1,0.002866831824273413
5,Q2OTHER,30,zulu,SZ,1,0.09144823549748322
5,Q2OTHER,14,zuro,NG,1,0.0032937370150584347
6,Q103OTHER,11,ada,GH,1,0.0049925635074739814
6,Q103OTHER,25,angolan,ST,1,0.06811248525117201
6,Q103OTHER,25,angulares,ST,2,0.12096600465062045
6,Q103OTHER,11,anyinam,GH,1,0.010457223947040316
6,Q103OTHER,11,bimoba,GH,1,0.017454722200816453
6,Q103OTHER,35,bisa,ZM,2,0.1277055928251261
6,Q103OTHER,21,bitonga,MZ,19,0.27075475712765623
6,Q103OTHER,11,buzanga,GH,1,0.013200153671638808
6,Q103OTHER,25,caboverdiano,ST,1,0.09116642873688516
6,Q103OTHER,21,chape,MZ,1,0.026817605669114605
6,Q103OTHER,17,chilambya,MW,1,0.12434538388618074
6,Q103OTHER,17,chinkhonde,MW,3,0.37323904237633376
6,Q103OTHER,21,chiteye,MZ,1,0.008413506964106348
6,Q103OTHER,17,chitonga,MW,2,0.02677852482578464
6,Q103OTHER,17,chiyao,MW,4,0.4756370489117008
6,Q103OTHER,21,chona,MZ,2,0.04188243067347454
6,Q103OTHER,21,chongo,MZ,1,0.010527561286904125
6,Q103OTHER,21,chope,MZ,9,0.19512619192319247
6,Q103OTHER,21,chuabo,MZ,3,0.02992880716307185
6,Q103OTHER,11,dagaari,GH,34,0.36594017559597974
6,Q103OTHER,11,dagaarti,GH,3,0.03258731507602182
6,Q103OTHER,32,ewe,TG,4,0.280609589730883
6,Q103OTHER,25,foro,ST,12,0.6319607416057533
6,Q103OTHER,25,forro,ST,2,0.08779433975556913
6,Q103OTHER,11,frafra,GH,4,0.050111301613836104
6,Q103OTHER,12,francais,GN,1,0.06792227432078225
6,Q103OTHER,26,francais,SN,1,0.30604745650151904
6,Q103OTHER,32,francais,TG,5,0.5
6,Q103OTHER,12,francaise,GN,1,0.07941681305199157
6,Q103OTHER,11,french,GH,2,0.021193875817066204
6,Q103OTHER,33,french,TN,1,1
6,Q103OTHER,27,fullah,SL,2,0.6246300086650107
6,Q103OTHER,6,ghemba,CM,1,0.05181631919235482
6,Q103OTHER,11,gonja,GH,6,0.051401883093905164
6,Q103OTHER,11,gruni,GH,1,0.011643233366794766
6,Q103OTHER,11,grushi,GH,1,0.01274731821120523
6,Q103OTHER,12,guerze,GN,4,0.3518696768038581
6,Q103OTHER,11,kaakye,GH,1,0.01877782474574113
6,Q103OTHER,32,kabye,TG,1,0.219390410269117
6,Q103OTHER,34,kakwa,UG,2,0.0326090026429651
6,Q103OTHER,34,kapsabinyi,UG,1,0.01000270563190598
6,Q103OTHER,28,khoisan,ZA,1,0.007093556982601158
6,Q103OTHER,27,kissi,SL,1,0.37536999133498933
6,Q103OTHER,11,kokomba,GH,3,0.045608213911858236
6,Q103OTHER,6,kotoko,CM,1,0.022863053054165482
6,Q103OTHER,11,kotokoli,GH,1,0.02181534830638763
6,Q103OTHER,11,krobo,GH,1,0.011510992427388378
6,Q103OTHER,34,kupsabinyi,UG,15,0.07402059388598928
6,Q103OTHER,11,kusaasi,GH,2,0.011768027998785596
6,Q103OTHER,11,kusal,GH,3,0.027374141819270326
6,Q103OTHER,21,ligote,MZ,1,0.015484869160715065
6,Q103OTHER,21,logote,MZ,1,0.015484869160715065
6,Q103OTHER,34,lugwere,UG,5,0.06913210946985858
6,Q103OTHER,34,lunyole,UG,5,0.04552835361922263
6,Q103OTHER,34,lusamia,UG,1,0.014276984857759235
6,Q103OTHER,6,mada,CM,1,0.29208285825421926
6,Q103OTHER,6,mafa,CM,1,0.35977146332743676
6,Q103OTHER,11,mamprusi,GH,3,0.03162667144591337
6,Q103OTHER,21,manhungue,MZ,1,0.02366182519878725
6,Q103OTHER,12,mano,GN,1,0.08826303702833214
6,Q103OTHER,21,maronga,MZ,1,0.016874747606206348
6,Q103OTHER,26,maure,SN,1,0.2483320838976606
6,Q103OTHER,11,mo,GH,1,0.004644731161912174
6,Q103OTHER,11,mossi,GH,1,0.009417114899108984
6,Q103OTHER,6,moundang,CM,1,0.2734663061718237
6,Q103OTHER,11,nankan,GH,1,0.01784608439103656
6,Q103OTHER,28,ndebela,ZA,1,0.04293920934822501
6,Q103OTHER,34,ngakarimajong,UG,65,0.6789446548171509
6,Q103OTHER,21,nhungue,MZ,1,0.019254555410258736
6,Q103OTHER,35,nsenga,ZM,5,0.4843588129241754
6,Q103OTHER,21,outra lingua,MZ,1,0.012080134893230444
6,Q103OTHER,21,outras linguas,MZ,1,0.012080134893230444
6,Q103OTHER,28,pedi,ZA,2,0.06784010991887839
6,Q103OTHER,21,poetugues e xitsua,MZ,1,0.00617850549327522
6,Q103OTHER,21,portugues e outras linguas,MZ,1,0.017288152232403778
6,Q103OTHER,21,portugues e sena,MZ,1,0.003784137538562943
6,Q103OTHER,34,rufumbira,UG,5,0.07139206721742967
6,Q103OTHER,34,runyarwanda,UG,3,0.0040935278577185355
6,Q103OTHER,21,sena,MZ,2,0.03369401930728946
6,Q103OTHER,21,sena e portugues,MZ,1,0.01192865929305992
6,Q103OTHER,26,serere,SN,2,0.4456204596008203
6,Q103OTHER,28,setsonga,ZA,1,0.03657322191578467
6,Q103OTHER,11,sissala,GH,3,0.03701886403708406
6,Q103OTHER,28,siswati,ZA,3,0.11646012302876145
6,Q103OTHER,28,siswazi,ZA,1,0.02596324286171745
6,Q103OTHER,12,soussou,GN,1,0.06792227432078225
6,Q103OTHER,28,swazi,ZA,12,0.5450933157162523
6,Q103OTHER,20,tamazight,MA,1,1
6,Q103OTHER,21,tewe,MZ,1,0.00547673503181846
6,Q103OTHER,12,toma,GN,6,0.3446059244742537
6,Q103OTHER,28,tsonga,ZA,2,0.058927533534492815
6,Q103OTHER,35,tumbka,ZM,2,0.3879355942506985
6,Q103OTHER,11,waala,GH,10,0.14908447761366064
6,Q103OTHER,11,wangara,GH,1,0.009030422928869195
6,Q103OTHER,11,wulisa,GH,1,0.01274731821120523
6,Q103OTHER,28,xitsonga,ZA,1,0.015478087090639248
6,Q103OTHER,21,xitsua,MZ,16,0.20845191373624283
6,Q103OTHER,21,xitswa,MZ,2,0.014825880236683903
6,Q103OTHER,28,xtsonga,ZA,2,0.08363159960264756
6,Q103OTHER,30,zulu,SZ,1,1
6,Q116OTHER,6,bafoussam,CM,46,0.0728753287521349
6,Q116OTHER,12,baga,GN,1,1
6,Q116OTHER,24,bajju,NG,10,0.009511867035511679
6,Q116OTHER,6,bamileke,CM,46,0.0728753287521349
6,Q116OTHER,24,bandawa,NG,31,0.06397294948512405
6,Q116OTHER,6,bassa,CM,103,0.1642871747814007
6,Q116OTHER,6,bene,CM,48,0.07739149676777964
6,Q116OTHER,24,birom,NG,8,0.0243040550371672
6,Q116OTHER,24,bujja,NG,10,0.009511867035511679
6,Q116OTHER,24,buju,NG,10,0.009511867035511679
6,Q116OTHER,24,chamawa,NG,14,0.01156567987358381
6,Q116OTHER,11,dagaare,GH,32,0.06973043068512447
6,Q116OTHER,24,eggon,NG,8,0.0243040550371672
6,Q116OTHER,6,eton,CM,142,0.2250061440951954
6,Q116OTHER,24,etsako,NG,2,0.00635351542985029
6,Q116OTHER,24,gbagyi,NG,10,0.009511867035511679
6,Q116OTHER,11,gonja,GH,108,0.2351557653765422
6,Q116OTHER,24,gwandara,NG,8,0.016451766872336716
6,Q116OTHER,24,igede,NG,16,0.045860139298315075
6,Q116OTHER,24,kabba,NG,23,0.0647107624351584
6,Q116OTHER,24,kabba/bunu,NG,20,0.052956123515222456
6,Q116OTHER,24,kalabari,NG,45,0.13967332255874404
6,Q116OTHER,11,kasem,GH,58,0.12540685994129563
6,Q116OTHER,31,kiha,TZ,92,0.1858866845726649
6,Q116OTHER,31,kijaluo,TZ,98,0.19781776739448997
6,Q116OTHER,31,kikinga,TZ,102,0.20913661399023264
6,Q116OTHER,31,kindamba,TZ,101,0.20698732933142217
6,Q116OTHER,31,kiruri,TZ,98,0.19781776739448997
6,Q116OTHER,31,kizanaki,TZ,1,0.0023538373167004286
6,Q116OTHER,11,kokomba,GH,81,0.19092343723947627
6,Q116OTHER,11,kotokoli,GH,57,0.13989059252075317
6,Q116OTHER,24,lemoro,NG,12,0.03940144395438035
6,Q116OTHER,11,likpakpaln,GH,54,0.11696717716785832
6,Q116OTHER,24,maghai,NG,24,0.0661395125272739
6,Q116OTHER,26,maure,SN,64,1
6,Q116OTHER,6,mbo,CM,101,0.16197480311039486
6,Q116OTHER,11,moshie,GH,24,0.05219530638382545
6,Q116OTHER,6,moundang,CM,46,0.07233099628599662
6,Q116OTHER,24,mumuye,NG,28,0.09070149447880033
6,Q116OTHER,24,mwaghavul,NG,14,0.05140733890222807
6,Q116OTHER,21,myungue,MZ,1,0.003904277504591042
6,Q116OTHER,24,ndola,NG,22,0.07423606659514967
6,Q116OTHER,24,ngas,NG,26,0.05019654926262502
6,Q116OTHER,21,ngungue,MZ,3,0.011856029147982967
6,Q116OTHER,21,nhumgue,MZ,1,0.002570257687071992
6,Q116OTHER,21,nhungue,MZ,58,0.27216655579525073
6,Q116OTHER,21,nhunguem,MZ,1,0.005548315023113326
6,Q116OTHER,21,nhungwe,MZ,1,0.0037380530586080315
6,Q116OTHER,21,njumgue,MZ,1,0.002919223165407501
6,Q116OTHER,21,njungue,MZ,1,0.004424584143996173
6,Q116OTHER,21,njungur,MZ,1,0.002536109238104854
6,Q116OTHER,6,nkwen,CM,50,0.07813785724989182
6,Q116OTHER,6,ntoumou,CM,48,0.07512087020507119
6,Q116OTHER,21,nyhungue,MZ,1,0.007886996815409055
6,Q116OTHER,21,nyugue,MZ,1,0.009579746609107615
6,Q116OTHER,21,nyunge,MZ,1,0.002434478795085049
6,Q116OTHER,21,nyungue,MZ,137,0.6647814973297533
6,Q116OTHER,21,nyungwe,MZ,1,0.0029390571214945997
6,Q116OTHER,21,nyyngue,MZ,1,0.0027148185650236706
6,Q116OTHER,28,portuguese,ZA,47,1
6,Q116OTHER,11,sisaala,GH,16,0.034865215342562234
6,Q116OTHER,8,tour,CI,50,1
6,Q116OTHER,24,tukun,NG,8,0.027571988321219494
6,Q116OTHER,24,umone,NG,12,0.04258531334586285
6,Q116OTHER,11,waala,GH,16,0.034865215342562234
6,Q116OTHER,24,zuru,NG,26,0.06956045492774435
6,Q2OTHER,8,abidji,CI,2,0.017855772549506526
6,Q2OTHER,8,aboure,CI,5,0.030913633136063552
6,Q2OTHER,11,ada,GH,2,0.0038121062256867393
6,Q2OTHER,24,adara,NG,3,0.015315285674096353
6,Q2OTHER,11,adele,GH,1,0.0016487976420270977
6,Q2OTHER,32,adele,TG,9,0.18992385380587523
6,Q2OTHER,6,aghem,CM,5,0.0142641906565463
6,Q2OTHER,11,ahanta,GH,3,0.005110816191846757
6,Q2OTHER,13,ajuran,KE,1,0.011099947238567602
6,Q2OTHER,6,akosse,CM,1,0.0033529520475633606
6,Q2OTHER,11,akyode,GH,7,0.00933575388103458
6,Q2OTHER,24,alago,NG,10,0.028074334691512843
6,Q2OTHER,8,alladjan,CI,7,0.030572472494605884
6,Q2OTHER,6,ambele,CM,1,0.0023412015809917523
6,Q2OTHER,8,andoh,CI,7,0.06209809048877535
6,Q2OTHER,24,angas,NG,1,0.0021929270460269716
6,Q2OTHER,24,ankwe,NG,1,0.004598346495465214
6,Q2OTHER,13,arab,KE,3,0.03467550312489821
6,Q2OTHER,6,arabe,CM,4,0.016559087990240282
6,Q2OTHER,6,ashem,CM,2,0.0035617394092758476
6,Q2OTHER,6,asumb0,CM,1,0.006939259732136625
6,Q2OTHER,11,atweti,GH,1,0.0011464961228553315
6,Q2OTHER,24,aukwe,NG,1,0.003678677196372171
6,Q2OTHER,11,avatime,GH,1,0.0018016366333789622
6,Q2OTHER,6,babadjon,CM,1,0.008251771198741339
6,Q2OTHER,6,babadjou,CM,1,0.008251771198741339
6,Q2OTHER,24,bachama,NG,1,6.897402153551817e-4
6,Q2OTHER,8,bacoue,CI,1,0.005599261575523386
6,Q2OTHER,6,badjoue,CM,1,0.001294314189863189
6,Q2OTHER,24,badukke,NG,1,0.004463439662766533
6,Q2OTHER,6,bafang,CM,1,0.001380507642506385
6,Q2OTHER,6,bafaw,CM,1,0.0023412015809917523
6,Q2OTHER,6,bafoussam,CM,2,0.010622257998178735
6,Q2OTHER,12,baga,GN,2,0.04741474825940611
6,Q2OTHER,34,bagungu,UG,1,0.01337535934139162
6,Q2OTHER,6,baham,CM,1,0.010069827924010061
6,Q2OTHER,6,baham/bafoussam,CM,1,0.01061445946498682
6,Q2OTHER,24,bajju,NG,5,0.009721559906462113
6,Q2OTHER,24,baju,NG,1,0.0015607005401222
6,Q2OTHER,13,bajuni,KE,1,0.01379632437835865
6,Q2OTHER,6,bakosi,CM,1,0.0033529520475633606
6,Q2OTHER,8,bakoue,CI,2,0.011198523151046772
6,Q2OTHER,6,bakwari,CM,1,0.0033529520475633606
6,Q2OTHER,6,bakwere,CM,1,0.004660971802382034
6,Q2OTHER,26,balante,SN,7,0.529138330300319
6,Q2OTHER,6,balcweri,CM,1,0.0033529520475633606
6,Q2OTHER,6,baleng,CM,2,0.005711875314690901
6,Q2OTHER,6,balengou,CM,1,0.007192767253715787
6,Q2OTHER,6,bali,CM,1,0.004660971802382034
6,Q2OTHER,6,bali nyonga,CM,1,0.006939259732136625
6,Q2OTHER,6,baloundo,CM,1,0.004660971802382034
6,Q2OTHER,34,baluya,UG,1,0.010647272354609643
6,Q2OTHER,6,bambele,CM,1,5.135555521030643e-4
6,Q2OTHER,6,bamendjing,CM,1,0.0018841805231542806
6,Q2OTHER,6,bamougoum,CM,1,0.005309890430739769
6,Q2OTHER,24,banbawa,NG,1,0.00953175158814308
6,Q2OTHER,24,bandawa,NG,1,8.167976234469257e-4
6,Q2OTHER,6,banen,CM,4,0.0206281648758756
6,Q2OTHER,6,banvele,CM,1,0.0046500850381832135
6,Q2OTHER,24,baruba,NG,1,7.918822536584434e-4
6,Q2OTHER,11,basari,GH,10,0.01970445197215826
6,Q2OTHER,6,basso,CM,1,0.007138317758301386
6,Q2OTHER,6,bata,CM,1,0.0042079345343090475
6,Q2OTHER,6,batanga,CM,1,0.006155439376961666
6,Q2OTHER,6,batcham,CM,1,0.0017209734163915501
6,Q2OTHER,6,batibo,CM,1,0.0047715086830709364
6,Q2OTHER,11,batoe,GH,1,0.002135501777347094
6,Q2OTHER,6,baton,CM,1,0.006032665995836796
6,Q2OTHER,24,bawaje,NG,1,0.0010760534670783137
6,Q2OTHER,6,bawan,CM,1,0.0018841805231542806
6,Q2OTHER,24,bawara,NG,1,0.0032539411909725405
6,Q2OTHER,6,befang,CM,4,0.00552203057002554
6,Q2OTHER,6,belibonachi,CM,1,0.0030469930111146747
6,Q2OTHER,4,bella,BF,3,0.13374107992781264
6,Q2OTHER,6,benegun,CM,1,0.004660971802382034
6,Q2OTHER,6,besa,CM,1,0.0029018981058234992
6,Q2OTHER,16,betsimisaraka,MG,1,0.7034805890227577
6,Q2OTHER,26,beudick,SN,2,0.14982122485233967
6,Q2OTHER,19,bhojpuri,MU,6,1
6,Q2OTHER,2,biali,BJ,1,0.14161949263950926
6,Q2OTHER,11,bimoba,GH,8,0.013745502711511079
6,Q2OTHER,11,bissa,GH,16,0.03652204452860782
6,Q2OTHER,36,bocha,ZW,1,0.008501687051794634
6,Q2OTHER,24,boiyana,NG,1,0.004483032655923047
6,Q2OTHER,11,bono,GH,1,0.0019430639588915903
6,Q2OTHER,13,borana,KE,11,0.08102350675102316
6,Q2OTHER,29,brown amer language,SD,1,0.1622172187251977
6,Q2OTHER,6,bu,CM,1,0.0027042095128941186
6,Q2OTHER,6,buda,CM,1,0.0060734595381547905
6,Q2OTHER,11,buem,GH,3,0.006657623525293582
6,Q2OTHER,36,buja,ZW,15,0.14377326675824867
6,Q2OTHER,11,buli,GH,18,0.03775238918587124
6,Q2OTHER,6,bulu,CM,2,0.012310878753923333
6,Q2OTHER,24,bussa,NG,1,0.0022907143207137022
6,Q2OTHER,21,chaewa,MZ,1,0.0022270012380946813
6,Q2OTHER,11,chamba,GH,4,0.007521062705633033
6,Q2OTHER,21,chena,MZ,1,0.002355123246409744
6,Q2OTHER,21,cheua,MZ,1,0.0022423758584307406
6,Q2OTHER,21,chewa,MZ,26,0.08150856339802401
6,Q2OTHER,36,chewa,ZW,6,0.047019609397280025
6,Q2OTHER,21,chewe,MZ,7,0.022227685865606576
6,Q2OTHER,35,chikunda,ZM,1,0.05721828600854573
6,Q2OTHER,17,chimambwe,MW,2,0.10808993943388502
6,Q2OTHER,17,chindali,MW,8,0.5834494598234561
6,Q2OTHER,17,chinyakyusa,MW,1,0.030038652882254883
6,Q2OTHER,17,chinyanja,MW,1,0.040631233665578685
6,Q2OTHER,17,chinyika,MW,1,0.05404496971694251
6,Q2OTHER,17,chinyungwe,MW,2,0.07758059186907593
6,Q2OTHER,17,chiswahili,MW,1,0.04249012667379107
6,Q2OTHER,21,chitcheiwa,MZ,1,0.004672351939547312
6,Q2OTHER,21,chitewe,MZ,2,0.006743147637851139
6,Q2OTHER,21,chiteye,MZ,1,0.0023561147997985515
6,Q2OTHER,36,chitoko,ZW,5,0.051198049672811885
6,Q2OTHER,21,chitsua,MZ,1,0.0014004439385858528
6,Q2OTHER,21,chitxua,MZ,2,0.00896920422399692
6,Q2OTHER,17,chiwandya,MW,1,0.06367502593501585
